LOCATION,TIME,SHPRICE
BRA,2014-Q4,105.7995
BRA,2015-Q1,99.79525
BRA,2015-Q2,109.6266
BRA,2015-Q3,97.4844
BRA,2015-Q4,93.09377
BRA,2016-Q1,86.84634
BRA,2016-Q2,102.4829
BRA,2016-Q3,114.8494
BRA,2016-Q4,122.6706
BRA,2017-Q1,130.6665
BRA,2017-Q2,128.229
BRA,2017-Q3,138.9969
BRA,2017-Q4,149.4795
BRA,2018-Q1,167.5573
BRA,2018-Q2,160.666
BRA,2018-Q3,155.1757
BRA,2018-Q4,173.1356
BRA,2019-Q1,192.3229
BRA,2019-Q2,193.2916
BRA,2019-Q3,206.0174
BRA,2019-Q4,217.8916
BRA,2020-Q1,208.6741
BRA,2020-Q2,169.764
BRA,2020-Q3,202.0701
BRA,2020-Q4,213.3703
BRA,2021-Q1,235.3498
BRA,2021-Q2,247.9916
BRA,2021-Q3,241.3142
BRA,2021-Q4,214.5683
BRA,2022-Q1,224.1178
BRA,2022-Q2,218.6723
BRA,2022-Q3,214.179
BRA,2022-Q4,224.7201
BRA,2023-Q1,215.3897
BRA,2023-Q2,220.0429
BRA,2023-Q3,236.9057
CHL,1995-Q1,28.11649
CHL,1995-Q2,30.5565
CHL,1995-Q3,32.10388
CHL,1995-Q4,30.48216
CHL,1996-Q1,29.75442
CHL,1996-Q2,28.91621
CHL,1996-Q3,29.03781
CHL,1996-Q4,27.70507
CHL,1997-Q1,27.96507
CHL,1997-Q2,29.18069
CHL,1997-Q3,29.87011
CHL,1997-Q4,26.57592
CHL,1998-Q1,24.01362
CHL,1998-Q2,23.51022
CHL,1998-Q3,19.48866
CHL,1998-Q4,18.83944
CHL,1999-Q1,19.78262
CHL,1999-Q2,24.09999
CHL,1999-Q3,25.23743
CHL,1999-Q4,25.42112
CHL,2000-Q1,28.41029
CHL,2000-Q2,26.43948
CHL,2000-Q3,26.09892
CHL,2000-Q4,25.52446
CHL,2001-Q1,26.41131
CHL,2001-Q2,27.59003
CHL,2001-Q3,29.02106
CHL,2001-Q4,28.11783
CHL,2002-Q1,28.27443
CHL,2002-Q2,27.48135
CHL,2002-Q3,25.93587
CHL,2002-Q4,25.45121
CHL,2003-Q1,26.70322
CHL,2003-Q2,30.2889
CHL,2003-Q3,34.4617
CHL,2003-Q4,38.64875
CHL,2004-Q1,39.04821
CHL,2004-Q2,38.90188
CHL,2004-Q3,42.52528
CHL,2004-Q4,46.81608
CHL,2005-Q1,47.83584
CHL,2005-Q2,49.53271
CHL,2005-Q3,52.03333
CHL,2005-Q4,50.93936
CHL,2006-Q1,50.9169
CHL,2006-Q2,52.57719
CHL,2006-Q3,53.60559
CHL,2006-Q4,60.88086
CHL,2007-Q1,69.46551
CHL,2007-Q2,75.63244
CHL,2007-Q3,77.33528
CHL,2007-Q4,77.52583
CHL,2008-Q1,69.33174
CHL,2008-Q2,75.01113
CHL,2008-Q3,72.0753
CHL,2008-Q4,61.34667
CHL,2009-Q1,63.66851
CHL,2009-Q2,73.43158
CHL,2009-Q3,81.24772
CHL,2009-Q4,84.39677
CHL,2010-Q1,93.00319
CHL,2010-Q2,96.16866
CHL,2010-Q3,110.7359
CHL,2010-Q4,120.8824
CHL,2011-Q1,116.335
CHL,2011-Q2,119.5456
CHL,2011-Q3,108.9965
CHL,2011-Q4,105.6327
CHL,2012-Q1,111.9203
CHL,2012-Q2,112.6546
CHL,2012-Q3,108.8387
CHL,2012-Q4,109.9387
CHL,2013-Q1,116.5494
CHL,2013-Q2,109.5006
CHL,2013-Q3,99.13914
CHL,2013-Q4,98.84936
CHL,2014-Q1,95.22858
CHL,2014-Q2,101.0244
CHL,2014-Q3,102.2905
CHL,2014-Q4,100.663
CHL,2015-Q1,100.6581
CHL,2015-Q2,103.4473
CHL,2015-Q3,98.32413
CHL,2015-Q4,97.57048
CHL,2016-Q1,96.71523
CHL,2016-Q2,103.6404
CHL,2016-Q3,107.7897
CHL,2016-Q4,111.0977
CHL,2017-Q1,116.2793
CHL,2017-Q2,128.734
CHL,2017-Q3,135.0199
CHL,2017-Q4,142.4254
CHL,2018-Q1,150.7662
CHL,2018-Q2,148.8986
CHL,2018-Q3,142.5424
CHL,2018-Q4,138.791
CHL,2019-Q1,143.1594
CHL,2019-Q2,137.2723
CHL,2019-Q3,132.3779
CHL,2019-Q4,127.6098
CHL,2020-Q1,114.3891
CHL,2020-Q2,102.1775
CHL,2020-Q3,104.9266
CHL,2020-Q4,104.5688
CHL,2021-Q1,123.4045
CHL,2021-Q2,120.4807
CHL,2021-Q3,114.7064
CHL,2021-Q4,113.7585
CHL,2022-Q1,122.3464
CHL,2022-Q2,137.895
CHL,2022-Q3,150.0448
CHL,2022-Q4,148.352
CHL,2023-Q1,147.4011
CHL,2023-Q2,150.2516
CHL,2023-Q3,164.4863
CHN,1999-Q1,30.57773
CHN,1999-Q2,34.02456
CHN,1999-Q3,43.31427
CHN,1999-Q4,39.54055
CHN,2000-Q1,43.21808
CHN,2000-Q2,50.0837
CHN,2000-Q3,53.91928
CHN,2000-Q4,54.60246
CHN,2001-Q1,54.86269
CHN,2001-Q2,58.802
CHN,2001-Q3,52.90142
CHN,2001-Q4,45.52835
CHN,2002-Q1,41.81237
CHN,2002-Q2,43.25206
CHN,2002-Q3,44.85909
CHN,2002-Q4,39.72672
CHN,2003-Q1,39.81943
CHN,2003-Q2,41.74647
CHN,2003-Q3,39.36004
CHN,2003-Q4,37.92126
CHN,2004-Q1,44.90472
CHN,2004-Q2,42.58081
CHN,2004-Q3,37.43809
CHN,2004-Q4,36.12819
CHN,2005-Q1,33.93556
CHN,2005-Q2,30.58337
CHN,2005-Q3,30.45672
CHN,2005-Q4,30.32361
CHN,2006-Q1,34.15771
CHN,2006-Q2,41.07475
CHN,2006-Q3,45.06175
CHN,2006-Q4,54.52475
CHN,2007-Q1,77.99609
CHN,2007-Q2,104.4401
CHN,2007-Q3,128.2885
CHN,2007-Q4,145.2837
CHN,2008-Q1,121.3752
CHN,2008-Q2,89.96736
CHN,2008-Q3,67.37515
CHN,2008-Q4,52.37701
CHN,2009-Q1,57.46627
CHN,2009-Q2,71.26839
CHN,2009-Q3,82.74029
CHN,2009-Q4,84.52934
CHN,2010-Q1,83.15868
CHN,2010-Q2,74.63108
CHN,2010-Q3,70.05236
CHN,2010-Q4,78.40564
CHN,2011-Q1,77.23703
CHN,2011-Q2,76.96192
CHN,2011-Q3,70.597
CHN,2011-Q4,64.001
CHN,2012-Q1,63.23012
CHN,2012-Q2,63.26989
CHN,2012-Q3,57.29738
CHN,2012-Q4,56.49677
CHN,2013-Q1,63.08852
CHN,2013-Q2,59.55524
CHN,2013-Q3,56.57756
CHN,2013-Q4,58.70598
CHN,2014-Q1,55.51886
CHN,2014-Q2,55.42788
CHN,2014-Q3,59.72193
CHN,2014-Q4,70.74587
CHN,2015-Q1,89.95212
CHN,2015-Q2,121.0446
CHN,2015-Q3,95.35529
CHN,2015-Q4,93.64799
CHN,2016-Q1,78.57174
CHN,2016-Q2,79.0971
CHN,2016-Q3,82.07207
CHN,2016-Q4,84.93707
CHN,2017-Q1,86.44211
CHN,2017-Q2,85.30248
CHN,2017-Q3,89.03954
CHN,2017-Q4,90.72834
CHN,2018-Q1,89.91819
CHN,2018-Q2,83.39836
CHN,2018-Q3,74.81845
CHN,2018-Q4,70.80096
CHN,2019-Q1,75.24242
CHN,2019-Q2,81.51421
CHN,2019-Q3,79.14551
CHN,2019-Q4,79.63313
CHN,2020-Q1,79.63737
CHN,2020-Q2,77.76
CHN,2020-Q3,89.75224
CHN,2020-Q4,90.40352
CHN,2021-Q1,95.61006
CHN,2021-Q2,94.97903
CHN,2021-Q3,95.9088
CHN,2021-Q4,96.84423
CHN,2022-Q1,92.50266
CHN,2022-Q2,85.89576
CHN,2022-Q3,87.5323
CHN,2022-Q4,83.19912
CHN,2023-Q1,87.88498
CHN,2023-Q2,88.57617
CHN,2023-Q3,85.84959
COL,1995-Q1,9.429834
COL,1995-Q2,8.20632
COL,1995-Q3,8.387969
COL,1995-Q4,7.232127
COL,1996-Q1,7.956973
COL,1996-Q2,8.667495
COL,1996-Q3,8.73232
COL,1996-Q4,8.706971
COL,1997-Q1,10.42991
COL,1997-Q2,11.90115
COL,1997-Q3,13.40198
COL,1997-Q4,14.77852
COL,1998-Q1,12.90177
COL,1998-Q2,12.06971
COL,1998-Q3,9.9287
COL,1998-Q4,9.517245
COL,1999-Q1,9.592821
COL,1999-Q2,11.00361
COL,1999-Q3,9.532754
COL,1999-Q4,9.825827
COL,2000-Q1,10.65018
COL,2000-Q2,8.784168
COL,2000-Q3,8.02387
COL,2000-Q4,7.329858
COL,2001-Q1,8.072689
COL,2001-Q2,8.699952
COL,2001-Q3,8.873438
COL,2001-Q4,8.005748
COL,2002-Q1,9.967575
COL,2002-Q2,10.58294
COL,2002-Q3,10.78734
COL,2002-Q4,12.57494
COL,2003-Q1,13.65046
COL,2003-Q2,15.20275
COL,2003-Q3,17.23919
COL,2003-Q4,18.30653
COL,2004-Q1,24.09317
COL,2004-Q2,26.81378
COL,2004-Q3,26.38521
COL,2004-Q4,33.80495
COL,2005-Q1,38.53513
COL,2005-Q2,40.36323
COL,2005-Q3,52.13787
COL,2005-Q4,63.29508
COL,2006-Q1,83.80525
COL,2006-Q2,74.4158
COL,2006-Q3,69.0005
COL,2006-Q4,76.83743
COL,2007-Q1,78.33344
COL,2007-Q2,76.47736
COL,2007-Q3,80.04067
COL,2007-Q4,82.23857
COL,2008-Q1,71.16793
COL,2008-Q2,75.92751
COL,2008-Q3,74.20016
COL,2008-Q4,63.17897
COL,2009-Q1,66.60887
COL,2009-Q2,76.78315
COL,2009-Q3,91.98067
COL,2009-Q4,102.937
COL,2010-Q1,107.3657
COL,2010-Q2,112.9333
COL,2010-Q3,125.1971
COL,2010-Q4,142.7964
COL,2011-Q1,134.8672
COL,2011-Q2,132.6631
COL,2011-Q3,126.4248
COL,2011-Q4,122.8585
COL,2012-Q1,129.8687
COL,2012-Q2,133.4552
COL,2012-Q3,129.8959
COL,2012-Q4,137.342
COL,2013-Q1,142.4703
COL,2013-Q2,130.6051
COL,2013-Q3,132.8035
COL,2013-Q4,130.7113
COL,2014-Q1,119.996
COL,2014-Q2,130.7916
COL,2014-Q3,133.6771
COL,2014-Q4,121.5648
COL,2015-Q1,106.1292
COL,2015-Q2,104.6866
COL,2015-Q3,98.05637
COL,2015-Q4,91.12777
COL,2016-Q1,94.16537
COL,2016-Q2,103.2857
COL,2016-Q3,104.3587
COL,2016-Q4,103.6672
COL,2017-Q1,104.9736
COL,2017-Q2,109.8978
COL,2017-Q3,115.1384
COL,2017-Q4,113.5917
COL,2018-Q1,117.6536
COL,2018-Q2,119.9424
COL,2018-Q3,118.6446
COL,2018-Q4,109.0671
COL,2019-Q1,115.141
COL,2019-Q2,119.9139
COL,2019-Q3,121.8324
COL,2019-Q4,125.5006
COL,2020-Q1,116.2736
COL,2020-Q2,87.67059
COL,2020-Q3,91.44505
COL,2020-Q4,97.70931
COL,2021-Q1,106.9052
COL,2021-Q2,98.59718
COL,2021-Q3,100.3094
COL,2021-Q4,107.5587
COL,2022-Q1,117.8062
COL,2022-Q2,119.3672
COL,2022-Q3,98.44151
COL,2022-Q4,95.60879
COL,2023-Q1,95.88618
COL,2023-Q2,90.84727
COL,2023-Q3,87.4911
EST,1996-Q3,11.10105
EST,1996-Q4,14.08588
EST,1997-Q1,23.07088
EST,1997-Q2,30.10234
EST,1997-Q3,46.61234
EST,1997-Q4,35.49264
EST,1998-Q1,29.48439
EST,1998-Q2,23.21222
EST,1998-Q3,15.72828
EST,1998-Q4,11.40249
EST,1999-Q1,12.29683
EST,1999-Q2,13.66546
EST,1999-Q3,12.9795
EST,1999-Q4,12.26528
EST,2000-Q1,17.92272
EST,2000-Q2,17.2462
EST,2000-Q3,16.10361
EST,2000-Q4,16.14145
EST,2001-Q1,15.58966
EST,2001-Q2,15.85416
EST,2001-Q3,14.98496
EST,2001-Q4,15.31241
EST,2002-Q1,19.04677
EST,2002-Q2,21.21843
EST,2002-Q3,19.61015
EST,2002-Q4,22.67032
EST,2003-Q1,24.13186
EST,2003-Q2,27.26346
EST,2003-Q3,31.8763
EST,2003-Q4,32.00835
EST,2004-Q1,36.46635
EST,2004-Q2,39.18053
EST,2004-Q3,40.71544
EST,2004-Q4,46.73808
EST,2005-Q1,59.68769
EST,2005-Q2,70.52705
EST,2005-Q3,72.40794
EST,2005-Q4,78.32014
EST,2006-Q1,75.96468
EST,2006-Q2,73.95674
EST,2006-Q3,75.18313
EST,2006-Q4,87.03108
EST,2007-Q1,106.7845
EST,2007-Q2,106.1705
EST,2007-Q3,107.841
EST,2007-Q4,91.13692
EST,2008-Q1,77.04973
EST,2008-Q2,69.94359
EST,2008-Q3,61.03996
EST,2008-Q4,37.47842
EST,2009-Q1,32.92814
EST,2009-Q2,33.86106
EST,2009-Q3,41.42401
EST,2009-Q4,48.12046
EST,2010-Q1,61.51491
EST,2010-Q2,66.38607
EST,2010-Q3,64.91642
EST,2010-Q4,76.85705
EST,2011-Q1,87.38286
EST,2011-Q2,79.49245
EST,2011-Q3,70.68922
EST,2011-Q4,64.64767
EST,2012-Q1,66.96142
EST,2012-Q2,71.45996
EST,2012-Q3,76.48481
EST,2012-Q4,79.64884
EST,2013-Q1,90.12445
EST,2013-Q2,94.84077
EST,2013-Q3,96.57262
EST,2013-Q4,96.54482
EST,2014-Q1,95.12498
EST,2014-Q2,91.84316
EST,2014-Q3,90.43182
EST,2014-Q4,87.93851
EST,2015-Q1,96.16678
EST,2015-Q2,100.5147
EST,2015-Q3,101.3005
EST,2015-Q4,102.018
EST,2016-Q1,105.8508
EST,2016-Q2,113.6856
EST,2016-Q3,115.9426
EST,2016-Q4,119.887
EST,2017-Q1,128.184
EST,2017-Q2,130.1626
EST,2017-Q3,142.7763
EST,2017-Q4,141.7179
EST,2018-Q1,148.9549
EST,2018-Q2,145.6901
EST,2018-Q3,143.4107
EST,2018-Q4,138.6179
EST,2019-Q1,141.6719
EST,2019-Q2,144.8549
EST,2019-Q3,145.136
EST,2019-Q4,145.5777
EST,2020-Q1,145.5337
EST,2020-Q2,132.1763
EST,2020-Q3,138.938
EST,2020-Q4,142.8303
EST,2021-Q1,168.2133
EST,2021-Q2,187.9061
EST,2021-Q3,214.2092
EST,2021-Q4,229.3397
EST,2022-Q1,223.2978
EST,2022-Q2,214.2007
EST,2022-Q3,206.1925
EST,2022-Q4,200.1363
EST,2023-Q1,216.0144
EST,2023-Q2,219.6492
EST,2023-Q3,216.0438
IND,1995-Q1,12.83635
IND,1995-Q2,12.06497
IND,1995-Q3,12.34792
IND,1995-Q4,11.89237
IND,1996-Q1,11.83392
IND,1996-Q2,13.69375
IND,1996-Q3,12.80295
IND,1996-Q4,11.1157
IND,1997-Q1,12.94744
IND,1997-Q2,13.91961
IND,1997-Q3,15.20298
IND,1997-Q4,13.54818
IND,1998-Q1,13.03876
IND,1998-Q2,13.81589
IND,1998-Q3,11.39263
IND,1998-Q4,10.63087
IND,1999-Q1,12.50169
IND,1999-Q2,13.88168
IND,1999-Q3,16.95374
IND,1999-Q4,17.32989
IND,2000-Q1,19.8656
IND,2000-Q2,16.87853
IND,2000-Q3,16.31868
IND,2000-Q4,14.41825
IND,2001-Q1,14.97069
IND,2001-Q2,12.82483
IND,2001-Q3,11.66187
IND,2001-Q4,11.47156
IND,2002-Q1,12.73807
IND,2002-Q2,12.18047
IND,2002-Q3,11.39538
IND,2002-Q4,11.36163
IND,2003-Q1,11.88243
IND,2003-Q2,11.5139
IND,2003-Q3,14.56714
IND,2003-Q4,18.41286
IND,2004-Q1,21.18922
IND,2004-Q2,19.30785
IND,2004-Q3,18.93525
IND,2004-Q4,21.99683
IND,2005-Q1,23.8309
IND,2005-Q2,24.1254
IND,2005-Q3,28.43259
IND,2005-Q4,31.54391
IND,2006-Q1,37.14413
IND,2006-Q2,40.47842
IND,2006-Q3,41.30367
IND,2006-Q4,48.32389
IND,2007-Q1,49.98314
IND,2007-Q2,51.07088
IND,2007-Q3,56.15659
IND,2007-Q4,70.0686
IND,2008-Q1,64.38927
IND,2008-Q2,58.80094
IND,2008-Q3,51.70119
IND,2008-Q4,36.02314
IND,2009-Q1,33.41113
IND,2009-Q2,47.08005
IND,2009-Q3,56.56431
IND,2009-Q4,61.66542
IND,2010-Q1,61.79321
IND,2010-Q2,63.15293
IND,2010-Q3,67.44476
IND,2010-Q4,73.45992
IND,2011-Q1,67.94915
IND,2011-Q2,68.25159
IND,2011-Q3,63.5874
IND,2011-Q4,60.35204
IND,2012-Q1,62.9516
IND,2012-Q2,61.50832
IND,2012-Q3,64.539
IND,2012-Q4,69.16263
IND,2013-Q1,71.21864
IND,2013-Q2,70.56311
IND,2013-Q3,70.67207
IND,2013-Q4,75.61024
IND,2014-Q1,77.13633
IND,2014-Q2,87.10892
IND,2014-Q3,95.93355
IND,2014-Q4,100.3738
IND,2015-Q1,104.5358
IND,2015-Q2,100.7827
IND,2015-Q3,98.84982
IND,2015-Q4,95.83167
IND,2016-Q1,89.3186
IND,2016-Q2,94.90397
IND,2016-Q3,102.5917
IND,2016-Q4,98.82391
IND,2017-Q1,103.4775
IND,2017-Q2,111.1693
IND,2017-Q3,116.3841
IND,2017-Q4,120.8601
IND,2018-Q1,125.0717
IND,2018-Q2,127.4923
IND,2018-Q3,136.3071
IND,2018-Q4,128.8509
IND,2019-Q1,133.7715
IND,2019-Q2,142.636
IND,2019-Q3,138.1032
IND,2019-Q4,146.5372
IND,2020-Q1,139.5322
IND,2020-Q2,117.3732
IND,2020-Q3,138.6075
IND,2020-Q4,157.6106
IND,2021-Q1,182.1069
IND,2021-Q2,184.0248
IND,2021-Q3,203.1009
IND,2021-Q4,216.3783
IND,2022-Q1,211.6016
IND,2022-Q2,202.5245
IND,2022-Q3,210.2541
IND,2022-Q4,221.7932
IND,2023-Q1,218.4557
IND,2023-Q2,225.4584
IND,2023-Q3,241.2736
IDN,1997-Q3,12.84711
IDN,1997-Q4,9.110456
IDN,1998-Q1,9.671005
IDN,1998-Q2,9.145559
IDN,1998-Q3,7.990273
IDN,1998-Q4,7.282648
IDN,1999-Q1,8.190754
IDN,1999-Q2,11.5156
IDN,1999-Q3,12.02892
IDN,1999-Q4,12.50957
IDN,2000-Q1,12.64654
IDN,2000-Q2,10.46878
IDN,2000-Q3,9.752476
IDN,2000-Q4,8.565279
IDN,2001-Q1,8.443978
IDN,2001-Q2,7.860156
IDN,2001-Q3,8.867333
IDN,2001-Q4,7.727839
IDN,2002-Q1,9.099592
IDN,2002-Q2,10.7294
IDN,2002-Q3,9.146731
IDN,2002-Q4,7.848352
IDN,2003-Q1,8.084014
IDN,2003-Q2,9.577217
IDN,2003-Q3,10.94161
IDN,2003-Q4,12.98663
IDN,2004-Q1,15.38211
IDN,2004-Q2,15.08692
IDN,2004-Q3,15.70055
IDN,2004-Q4,18.71064
IDN,2005-Q1,21.76157
IDN,2005-Q2,22.03819
IDN,2005-Q3,22.4999
IDN,2005-Q4,22.38403
IDN,2006-Q1,25.43013
IDN,2006-Q2,27.97624
IDN,2006-Q3,28.6575
IDN,2006-Q4,33.99222
IDN,2007-Q1,36.20166
IDN,2007-Q2,41.52709
IDN,2007-Q3,45.54462
IDN,2007-Q4,54.03542
IDN,2008-Q1,53.09165
IDN,2008-Q2,48.18113
IDN,2008-Q3,42.82617
IDN,2008-Q4,27.14836
IDN,2009-Q1,27.35408
IDN,2009-Q2,36.92015
IDN,2009-Q3,46.82054
IDN,2009-Q4,50.14344
IDN,2010-Q1,53.35018
IDN,2010-Q2,57.8599
IDN,2010-Q3,63.57484
IDN,2010-Q4,74.26225
IDN,2011-Q1,71.65559
IDN,2011-Q2,77.2666
IDN,2011-Q3,79.31389
IDN,2011-Q4,75.55298
IDN,2012-Q1,80.93794
IDN,2012-Q2,81.8894
IDN,2012-Q3,83.90423
IDN,2012-Q4,87.82482
IDN,2013-Q1,93.84882
IDN,2013-Q2,100.5106
IDN,2013-Q3,91.00613
IDN,2013-Q4,88.85443
IDN,2014-Q1,92.32017
IDN,2014-Q2,99.81248
IDN,2014-Q3,104.3403
IDN,2014-Q4,103.5343
IDN,2015-Q1,108.8428
IDN,2015-Q2,105.9885
IDN,2015-Q3,93.21111
IDN,2015-Q4,91.9576
IDN,2016-Q1,95.56694
IDN,2016-Q2,98.46047
IDN,2016-Q3,107.674
IDN,2016-Q4,107.743
IDN,2017-Q1,109.6598
IDN,2017-Q2,116.165
IDN,2017-Q3,119.0907
IDN,2017-Q4,122.9391
IDN,2018-Q1,131.711
IDN,2018-Q2,122.6069
IDN,2018-Q3,120.2687
IDN,2018-Q4,121.521
IDN,2019-Q1,131.197
IDN,2019-Q2,127.9998
IDN,2019-Q3,128.4247
IDN,2019-Q4,125.7423
IDN,2020-Q1,114.2904
IDN,2020-Q2,95.86357
IDN,2020-Q3,104.3283
IDN,2020-Q4,112.347
IDN,2021-Q1,126.9235
IDN,2021-Q2,121.7857
IDN,2021-Q3,124.1273
IDN,2021-Q4,134.1182
IDN,2022-Q1,138.6443
IDN,2022-Q2,143.8479
IDN,2022-Q3,143.1254
IDN,2022-Q4,141.7318
IDN,2023-Q1,138.5578
IDN,2023-Q2,137.4266
IDN,2023-Q3,140.5255
ISR,1995-Q1,12.26171
ISR,1995-Q2,13.0782
ISR,1995-Q3,14.70928
ISR,1995-Q4,14.30837
ISR,1996-Q1,14.9005
ISR,1996-Q2,14.27197
ISR,1996-Q3,13.00731
ISR,1996-Q4,13.79908
ISR,1997-Q1,17.66938
ISR,1997-Q2,19.23635
ISR,1997-Q3,21.17056
ISR,1997-Q4,20.46951
ISR,1998-Q1,19.6302
ISR,1998-Q2,22.15436
ISR,1998-Q3,21.31968
ISR,1998-Q4,19.86027
ISR,1999-Q1,21.70646
ISR,1999-Q2,26.87782
ISR,1999-Q3,28.52981
ISR,1999-Q4,30.66175
ISR,2000-Q1,38.57348
ISR,2000-Q2,37.00407
ISR,2000-Q3,39.24818
ISR,2000-Q4,35.13261
ISR,2001-Q1,31.47417
ISR,2001-Q2,29.1271
ISR,2001-Q3,29.55925
ISR,2001-Q4,28.46788
ISR,2002-Q1,30.9073
ISR,2002-Q2,27.96267
ISR,2002-Q3,26.9642
ISR,2002-Q4,26.23327
ISR,2003-Q1,25.57378
ISR,2003-Q2,31.67761
ISR,2003-Q3,33.72209
ISR,2003-Q4,37.59511
ISR,2004-Q1,43.38956
ISR,2004-Q2,45.07659
ISR,2004-Q3,43.39935
ISR,2004-Q4,43.75191
ISR,2005-Q1,49.47574
ISR,2005-Q2,51.66146
ISR,2005-Q3,53.09969
ISR,2005-Q4,59.52892
ISR,2006-Q1,64.26894
ISR,2006-Q2,64.64133
ISR,2006-Q3,60.26609
ISR,2006-Q4,66.30038
ISR,2007-Q1,71.02548
ISR,2007-Q2,78.94834
ISR,2007-Q3,79.20638
ISR,2007-Q4,82.31452
ISR,2008-Q1,73.40568
ISR,2008-Q2,73.05094
ISR,2008-Q3,65.41165
ISR,2008-Q4,47.7936
ISR,2009-Q1,48.30044
ISR,2009-Q2,58.88491
ISR,2009-Q3,66.99628
ISR,2009-Q4,73.86716
ISR,2010-Q1,82.41421
ISR,2010-Q2,79.89168
ISR,2010-Q3,78.58492
ISR,2010-Q4,85.28604
ISR,2011-Q1,87.17352
ISR,2011-Q2,82.11353
ISR,2011-Q3,71.82784
ISR,2011-Q4,68.97693
ISR,2012-Q1,71.60756
ISR,2012-Q2,70.49989
ISR,2012-Q3,68.39539
ISR,2012-Q4,73.22777
ISR,2013-Q1,75.0267
ISR,2013-Q2,75.99313
ISR,2013-Q3,76.45624
ISR,2013-Q4,81.90655
ISR,2014-Q1,86.27935
ISR,2014-Q2,89.06834
ISR,2014-Q3,89.47278
ISR,2014-Q4,92.9305
ISR,2015-Q1,95.11323
ISR,2015-Q2,103.8165
ISR,2015-Q3,103.3183
ISR,2015-Q4,97.75201
ISR,2016-Q1,92.92371
ISR,2016-Q2,89.92666
ISR,2016-Q3,91.94669
ISR,2016-Q4,87.43618
ISR,2017-Q1,87.62414
ISR,2017-Q2,87.62441
ISR,2017-Q3,84.29463
ISR,2017-Q4,83.63107
ISR,2018-Q1,87.17651
ISR,2018-Q2,86.19352
ISR,2018-Q3,90.88085
ISR,2018-Q4,90.68339
ISR,2019-Q1,88.21464
ISR,2019-Q2,89.84273
ISR,2019-Q3,90.90014
ISR,2019-Q4,96.22443
ISR,2020-Q1,92.31772
ISR,2020-Q2,83.93745
ISR,2020-Q3,85.43488
ISR,2020-Q4,91.10738
ISR,2021-Q1,101.8852
ISR,2021-Q2,108.0475
ISR,2021-Q3,111.4131
ISR,2021-Q4,121.8509
ISR,2022-Q1,128.5243
ISR,2022-Q2,122.8898
ISR,2022-Q3,122.3575
ISR,2022-Q4,114.1024
ISR,2023-Q1,106.9287
ISR,2023-Q2,105.903
ISR,2023-Q3,111.6478
LVA,2000-Q1,23.73342
LVA,2000-Q2,25.78713
LVA,2000-Q3,26.41184
LVA,2000-Q4,32.61772
LVA,2001-Q1,32.71486
LVA,2001-Q2,32.06569
LVA,2001-Q3,42.14072
LVA,2001-Q4,43.08687
LVA,2002-Q1,44.23846
LVA,2002-Q2,43.21964
LVA,2002-Q3,41.6376
LVA,2002-Q4,40.91785
LVA,2003-Q1,42.42722
LVA,2003-Q2,49.16137
LVA,2003-Q3,57.05132
LVA,2003-Q4,59.42368
LVA,2004-Q1,65.19003
LVA,2004-Q2,70.04027
LVA,2004-Q3,70.10316
LVA,2004-Q4,77.59829
LVA,2005-Q1,89.61384
LVA,2005-Q2,97.76582
LVA,2005-Q3,108.3573
LVA,2005-Q4,129.631
LVA,2006-Q1,133.5588
LVA,2006-Q2,125.2845
LVA,2006-Q3,125.8701
LVA,2006-Q4,131.7769
LVA,2007-Q1,144.0894
LVA,2007-Q2,140.0344
LVA,2007-Q3,153.0702
LVA,2007-Q4,140.6472
LVA,2008-Q1,117.2807
LVA,2008-Q2,110.6339
LVA,2008-Q3,103.9242
LVA,2008-Q4,68.59239
LVA,2009-Q1,47.96296
LVA,2009-Q2,47.34524
LVA,2009-Q3,60.28737
LVA,2009-Q4,62.10351
LVA,2010-Q1,67.11517
LVA,2010-Q2,73.38673
LVA,2010-Q3,80.60374
LVA,2010-Q4,81.70712
LVA,2011-Q1,88.24352
LVA,2011-Q2,88.16526
LVA,2011-Q3,85.85789
LVA,2011-Q4,79.49967
LVA,2012-Q1,81.40874
LVA,2012-Q2,79.70162
LVA,2012-Q3,80.27043
LVA,2012-Q4,80.75119
LVA,2013-Q1,85.06686
LVA,2013-Q2,87.38123
LVA,2013-Q3,95.9434
LVA,2013-Q4,94.17688
LVA,2014-Q1,96.45211
LVA,2014-Q2,90.3196
LVA,2014-Q3,91.30139
LVA,2014-Q4,87.77884
LVA,2015-Q1,88.28406
LVA,2015-Q2,92.05048
LVA,2015-Q3,97.34935
LVA,2015-Q4,122.3161
LVA,2016-Q1,128.3662
LVA,2016-Q2,132.0096
LVA,2016-Q3,137.4049
LVA,2016-Q4,152.2889
LVA,2017-Q1,157.7891
LVA,2017-Q2,176.8134
LVA,2017-Q3,208.6513
LVA,2017-Q4,213.5392
LVA,2018-Q1,215.4329
LVA,2018-Q2,219.597
LVA,2018-Q3,209.7714
LVA,2018-Q4,199.4127
LVA,2019-Q1,205.4264
LVA,2019-Q2,215.022
LVA,2019-Q3,215.4846
LVA,2019-Q4,216.1625
LVA,2020-Q1,210.6491
LVA,2020-Q2,212.6595
LVA,2020-Q3,226.7707
LVA,2020-Q4,235.1155
LVA,2021-Q1,241.0705
LVA,2021-Q2,243.0739
LVA,2021-Q3,264.4049
LVA,2021-Q4,268.0169
