LOCATION,TIME,QGDP
ISR,2013-Q2,1.706334087
ISR,2013-Q3,1.047040931
ISR,2013-Q4,0.871659794
ISR,2014-Q1,1.438810854
ISR,2014-Q2,0.546110164
ISR,2014-Q3,0.846467909
ISR,2014-Q4,1.455303592
ISR,2015-Q1,-0.083616977
ISR,2015-Q2,0.253030976
ISR,2015-Q3,0.134101878
ISR,2015-Q4,1.098655855
ISR,2016-Q1,0.088152381
ISR,2016-Q2,2.89945274
ISR,2016-Q3,1.01270947
ISR,2016-Q4,1.324150349
ISR,2017-Q1,0.336044353
ISR,2017-Q2,1.091659692
ISR,2017-Q3,1.59330465
ISR,2017-Q4,1.382339972
ISR,2018-Q1,1.09516382
ISR,2018-Q2,0.456114271
ISR,2018-Q3,0.928794764
ISR,2018-Q4,0.854497446
ISR,2019-Q1,1.826456111
ISR,2019-Q2,-0.219619386
ISR,2019-Q3,1.225088042
ISR,2019-Q4,0.866874665
ISR,2020-Q1,-1.727876889
ISR,2020-Q2,-8.099409972
ISR,2020-Q3,8.99844252
ISR,2020-Q4,2.54212448
ISR,2021-Q1,0.195798649
ISR,2021-Q2,3.882126077
ISR,2021-Q3,2.132843556
ISR,2021-Q4,4.36380009
ISR,2022-Q1,-0.62032275
ISR,2022-Q2,1.703626133
ISR,2022-Q3,0.417250669
ISR,2022-Q4,1.139535251
ISR,2023-Q1,0.70751904
ISR,2023-Q2,0.742198126
TUR,1998-Q2,-0.796542956
TUR,1998-Q3,-1.407074898
TUR,1998-Q4,-0.258688159
TUR,1999-Q1,-1.685820218
TUR,1999-Q2,-0.563715666
TUR,1999-Q3,-1.686618055
TUR,1999-Q4,2.987420294
TUR,2000-Q1,1.574851379
TUR,2000-Q2,3.893370357
TUR,2000-Q3,1.489316422
TUR,2000-Q4,1.436633405
TUR,2001-Q1,-5.125129608
TUR,2001-Q2,-4.844038717
TUR,2001-Q3,1.251785772
TUR,2001-Q4,-1.682896271
TUR,2002-Q1,3.777582554
TUR,2002-Q2,4.316415446
TUR,2002-Q3,1.366468032
TUR,2002-Q4,2.13363529
TUR,2003-Q1,0.083600699
TUR,2003-Q2,0.336326982
TUR,2003-Q3,2.851212403
TUR,2003-Q4,3.023013077
TUR,2004-Q1,2.754282995
TUR,2004-Q2,2.328300885
TUR,2004-Q3,1.127730536
TUR,2004-Q4,1.622484668
TUR,2005-Q1,4.609951611
TUR,2005-Q2,0.422159476
TUR,2005-Q3,1.41197126
TUR,2005-Q4,3.306804141
TUR,2006-Q1,1.14513327
TUR,2006-Q2,3.046122099
TUR,2006-Q3,-0.753486109
TUR,2006-Q4,2.258713045
TUR,2007-Q1,1.823080444
TUR,2007-Q2,0.030535506
TUR,2007-Q3,0.586394599
TUR,2007-Q4,3.432599138
TUR,2008-Q1,2.106492108
TUR,2008-Q2,-3.548598571
TUR,2008-Q3,-1.816869974
TUR,2008-Q4,-2.540031551
TUR,2009-Q1,-5.664019566
TUR,2009-Q2,4.006998137
TUR,2009-Q3,2.395761074
TUR,2009-Q4,1.952357185
TUR,2010-Q1,-0.294994982
TUR,2010-Q2,3.800709327
TUR,2010-Q3,2.770701784
TUR,2010-Q4,3.023189403
TUR,2011-Q1,2.253858177
TUR,2011-Q2,2.747690817
TUR,2011-Q3,2.658843122
TUR,2011-Q4,1.357311969
TUR,2012-Q1,-0.889773757
TUR,2012-Q2,1.727526866
TUR,2012-Q3,1.764793881
TUR,2012-Q4,1.602891829
TUR,2013-Q1,2.92988564
TUR,2013-Q2,2.935776113
TUR,2013-Q3,1.465976155
TUR,2013-Q4,0.193829518
TUR,2014-Q1,2.901075638
TUR,2014-Q2,-1.62240622
TUR,2014-Q3,2.458184399
TUR,2014-Q4,1.347559385
TUR,2015-Q1,1.890749754
TUR,2015-Q2,1.523769405
TUR,2015-Q3,1.401513902
TUR,2015-Q4,1.166866867
TUR,2016-Q1,0.361537968
TUR,2016-Q2,1.430886402
TUR,2016-Q3,-2.867673426
TUR,2016-Q4,5.509611596
TUR,2017-Q1,1.368865306
TUR,2017-Q2,2.28031882
TUR,2017-Q3,1.515918521
TUR,2017-Q4,1.882761165
TUR,2018-Q1,1.267288048
TUR,2018-Q2,0.588498793
TUR,2018-Q3,-0.961150162
TUR,2018-Q4,-3.448987929
TUR,2019-Q1,1.563174382
TUR,2019-Q2,2.271247249
TUR,2019-Q3,0.530768617
TUR,2019-Q4,1.335277559
TUR,2020-Q1,0.177106334
TUR,2020-Q2,-10.71333831
TUR,2020-Q3,16.41167945
TUR,2020-Q4,1.465309314
TUR,2021-Q1,2.033946063
TUR,2021-Q2,1.712232685
TUR,2021-Q3,3.647502808
TUR,2021-Q4,1.566958247
TUR,2022-Q1,0.212733956
TUR,2022-Q2,1.414398999
TUR,2022-Q3,0.542206625
TUR,2022-Q4,1.14854317
TUR,2023-Q1,-0.126047599
TUR,2023-Q2,3.469441897
IND,1996-Q3,0.488981
IND,1996-Q4,1.585574
IND,1997-Q1,0.752362
IND,1997-Q2,0.409848
IND,1997-Q3,1.192832
IND,1997-Q4,1.600856
IND,1998-Q1,1.630075
IND,1998-Q2,1.310736
IND,1998-Q3,1.814746
IND,1998-Q4,1.31071
IND,1999-Q1,1.624153
IND,1999-Q2,2.582232
IND,1999-Q3,1.245329
IND,1999-Q4,1.65076
IND,2000-Q1,2.099527
IND,2000-Q2,0.134907
IND,2000-Q3,1.327693
IND,2000-Q4,0.041891
IND,2001-Q1,0.540661
IND,2001-Q2,2.081372
IND,2001-Q3,1.236859
IND,2001-Q4,2.295883
IND,2002-Q1,0.807097
IND,2002-Q2,0.623762
IND,2002-Q3,0.593563
IND,2002-Q4,0.078241
IND,2003-Q1,2.251095
IND,2003-Q2,2.533199
IND,2003-Q3,2.632113
IND,2003-Q4,3.283207
IND,2004-Q1,0.364491
IND,2004-Q2,2.37817
IND,2004-Q3,2.39764
IND,2004-Q4,1.93661
IND,2005-Q1,1.75097
IND,2005-Q2,3.1669
IND,2005-Q3,1.39142
IND,2005-Q4,2.52791
IND,2006-Q1,2.50557
IND,2006-Q2,1.43638
IND,2006-Q3,3.303
IND,2006-Q4,1.71129
IND,2007-Q1,2.7934
IND,2007-Q2,2.52015
IND,2007-Q3,1.79448
IND,2007-Q4,3.37688
IND,2008-Q1,0.6059
IND,2008-Q2,1.04386
IND,2008-Q3,0.87024
IND,2008-Q4,0.12257
IND,2009-Q1,-1.84614
IND,2009-Q2,5.80366
IND,2009-Q3,2.55388
IND,2009-Q4,2.12673
IND,2010-Q1,2.60018
IND,2010-Q2,2.40256
IND,2010-Q3,2.95598
IND,2010-Q4,2.32107
IND,2011-Q1,1.83064
IND,2011-Q2,1.21165
IND,2011-Q3,-0.00385
IND,2011-Q4,1.62889
IND,2012-Q1,1.38078
IND,2012-Q2,1.15795
IND,2012-Q3,1.794
IND,2012-Q4,1.18687
IND,2013-Q1,1.59874
IND,2013-Q2,1.40382
IND,2013-Q3,1.60112
IND,2013-Q4,2.20112
IND,2014-Q1,1.15901
IND,2014-Q2,2.28966
IND,2014-Q3,1.8258
IND,2014-Q4,1.53396
IND,2015-Q1,1.68429
IND,2015-Q2,2.14175
IND,2015-Q3,1.84622
IND,2015-Q4,2.03253
IND,2016-Q1,2.90241
IND,2016-Q2,1.78091
IND,2016-Q3,2.29157
IND,2016-Q4,1.36384
IND,2017-Q1,0.7997
IND,2017-Q2,2.05868
IND,2017-Q3,1.64816
IND,2017-Q4,1.87848
IND,2018-Q1,2.14651
IND,2018-Q2,1.30913
IND,2018-Q3,1.39922
IND,2018-Q4,1.47862
IND,2019-Q1,1.03178
IND,2019-Q2,1.45019
IND,2019-Q3,0.55782
IND,2019-Q4,0.15035
IND,2020-Q1,0.10181
IND,2020-Q2,-22.54966
IND,2020-Q3,22.5591
IND,2020-Q4,6.31012
IND,2021-Q1,1.37529
IND,2021-Q2,-7.51195
IND,2021-Q3,9.33783
IND,2021-Q4,1.97598
IND,2022-Q1,0.49483
IND,2022-Q2,0.94191
IND,2022-Q3,1.99759
IND,2022-Q4,1.13163
IND,2023-Q1,2.06982
IND,2023-Q2,1.87568
LVA,1995-Q2,0.563077028
LVA,1995-Q3,-1.026057118
LVA,1995-Q4,0.313110104
LVA,1996-Q1,-0.264070816
LVA,1996-Q2,-0.117170199
LVA,1996-Q3,3.527722154
LVA,1996-Q4,5.296265086
LVA,1997-Q1,-0.795413106
LVA,1997-Q2,4.039931467
LVA,1997-Q3,1.781892572
LVA,1997-Q4,0.296832077
LVA,1998-Q1,5.778363294
LVA,1998-Q2,-0.485804092
LVA,1998-Q3,-0.984690856
LVA,1998-Q4,-2.606824783
LVA,1999-Q1,3.54408455
LVA,1999-Q2,-1.583895639
LVA,1999-Q3,3.566498867
LVA,1999-Q4,3.285496449
LVA,2000-Q1,0.876172808
LVA,2000-Q2,-0.233623719
LVA,2000-Q3,3.110306934
LVA,2000-Q4,-1.237251259
LVA,2001-Q1,2.262897908
LVA,2001-Q2,4.60631485
LVA,2001-Q3,-2.125472077
LVA,2001-Q4,3.277173259
LVA,2002-Q1,-0.010263553
LVA,2002-Q2,3.808040574
LVA,2002-Q3,1.211782321
LVA,2002-Q4,4.074395117
LVA,2003-Q1,0.602118833
LVA,2003-Q2,2.440715353
LVA,2003-Q3,2.117637093
LVA,2003-Q4,1.310900594
LVA,2004-Q1,3.349259022
LVA,2004-Q2,1.341114938
LVA,2004-Q3,0.478341397
LVA,2004-Q4,2.306362707
LVA,2005-Q1,2.651151104
LVA,2005-Q2,2.240001243
LVA,2005-Q3,5.025913145
LVA,2005-Q4,3.795956598
LVA,2006-Q1,-0.904584734
LVA,2006-Q2,5.088416144
LVA,2006-Q3,3.382233557
LVA,2006-Q4,4.472661774
LVA,2007-Q1,1.573456848
LVA,2007-Q2,2.08216936
LVA,2007-Q3,1.888821062
LVA,2007-Q4,-1.123595337
LVA,2008-Q1,1.991419327
LVA,2008-Q2,-3.682791911
LVA,2008-Q3,-4.04336351
LVA,2008-Q4,-2.366832591
LVA,2009-Q1,-3.628993409
LVA,2009-Q2,-5.711775225
LVA,2009-Q3,-5.122008974
LVA,2009-Q4,0.37386782
LVA,2010-Q1,-0.580044653
LVA,2010-Q2,-0.745762347
LVA,2010-Q3,-0.392500741
LVA,2010-Q4,0.912423402
LVA,2011-Q1,-1.325098136
LVA,2011-Q2,3.476344595
LVA,2011-Q3,1.518458016
LVA,2011-Q4,0.145439848
LVA,2012-Q1,5.128870468
LVA,2012-Q2,-0.544793228
LVA,2012-Q3,1.324252374
LVA,2012-Q4,0.477608345
LVA,2013-Q1,0.367393828
LVA,2013-Q2,-0.116160008
LVA,2013-Q3,1.400911833
LVA,2013-Q4,0.861577205
LVA,2014-Q1,-0.03454937
LVA,2014-Q2,0.548645938
LVA,2014-Q3,0.418846804
LVA,2014-Q4,0.504247437
LVA,2015-Q1,1.527366297
LVA,2015-Q2,1.521120151
LVA,2015-Q3,0.685183876
LVA,2015-Q4,-0.200312778
LVA,2016-Q1,1.931611382
LVA,2016-Q2,-0.95327971
LVA,2016-Q3,0.15804865
LVA,2016-Q4,1.121598358
LVA,2017-Q1,1.528520981
LVA,2017-Q2,0.997871575
LVA,2017-Q3,0.322719582
LVA,2017-Q4,0.595664251
LVA,2018-Q1,1.278739774
LVA,2018-Q2,1.642719088
LVA,2018-Q3,1.211125175
LVA,2018-Q4,0.726160072
LVA,2019-Q1,0.38215026
LVA,2019-Q2,0.737028794
LVA,2019-Q3,-0.020899782
LVA,2019-Q4,0.068590396
LVA,2020-Q1,-0.361461602
LVA,2020-Q2,-6.742530082
LVA,2020-Q3,5.801090078
LVA,2020-Q4,0.884481565
LVA,2021-Q1,-0.458221193
LVA,2021-Q2,2.564125747
LVA,2021-Q3,1.187849569
LVA,2021-Q4,0.709247064
LVA,2022-Q1,1.401025962
LVA,2022-Q2,0.065907742
LVA,2022-Q3,-1.34580493
LVA,2022-Q4,1.101168545
LVA,2023-Q1,0.501774553
LVA,2023-Q2,-0.346430952
CZE,1995-Q1,1.708041588
CZE,1995-Q2,0.395624855
CZE,1995-Q3,2.919067488
CZE,1995-Q4,-0.770604418
CZE,1996-Q1,2.390591806
CZE,1996-Q2,0.665803362
CZE,1996-Q3,0.515500756
CZE,1996-Q4,0.043062278
CZE,1997-Q1,-0.447199006
CZE,1997-Q2,-0.233965233
CZE,1997-Q3,-0.586352289
CZE,1997-Q4,-0.303121664
CZE,1998-Q1,-0.004222823
CZE,1998-Q2,0.274222661
CZE,1998-Q3,0.030431144
CZE,1998-Q4,0.063967449
CZE,1999-Q1,0.026330684
CZE,1999-Q2,0.453881193
CZE,1999-Q3,0.923652141
CZE,1999-Q4,1.118769741
CZE,2000-Q1,1.329946699
CZE,2000-Q2,0.957199043
CZE,2000-Q3,1.301082294
CZE,2000-Q4,0.473465134
CZE,2001-Q1,1.184250335
CZE,2001-Q2,0.234429768
CZE,2001-Q3,0.434297604
CZE,2001-Q4,0.734177373
CZE,2002-Q1,-0.192396319
CZE,2002-Q2,0.501591912
CZE,2002-Q3,0.632351706
CZE,2002-Q4,0.666424479
CZE,2003-Q1,1.056659994
CZE,2003-Q2,1.051281649
CZE,2003-Q3,1.068997752
CZE,2003-Q4,0.822149851
CZE,2004-Q1,1.061133821
CZE,2004-Q2,1.232931978
CZE,2004-Q3,1.455773105
CZE,2004-Q4,1.865846432
CZE,2005-Q1,1.720418193
CZE,2005-Q2,1.52160012
CZE,2005-Q3,1.500082086
CZE,2005-Q4,1.847918818
CZE,2006-Q1,1.83691454
CZE,2006-Q2,1.948005618
CZE,2006-Q3,1.21463521
CZE,2006-Q4,1.346250915
CZE,2007-Q1,1.708876058
CZE,2007-Q2,0.814160411
CZE,2007-Q3,1.407285949
CZE,2007-Q4,1.298801121
CZE,2008-Q1,0.473310471
CZE,2008-Q2,0.719560951
CZE,2008-Q3,0.243778884
CZE,2008-Q4,-1.967927902
CZE,2009-Q1,-3.351242107
CZE,2009-Q2,-0.382115934
CZE,2009-Q3,0.476746872
CZE,2009-Q4,0.070311854
CZE,2010-Q1,0.688687361
CZE,2010-Q2,1.21664837
CZE,2010-Q3,0.737247653
CZE,2010-Q4,0.444335425
CZE,2011-Q1,0.574726571
CZE,2011-Q2,0.316211688
CZE,2011-Q3,-0.180149219
CZE,2011-Q4,0.102546447
CZE,2012-Q1,-0.172800515
CZE,2012-Q2,-0.532728241
CZE,2012-Q3,-0.359226908
CZE,2012-Q4,-0.128303967
CZE,2013-Q1,-0.420868647
CZE,2013-Q2,0.367021097
CZE,2013-Q3,0.425876515
CZE,2013-Q4,1.211057342
CZE,2014-Q1,-0.547393823
CZE,2014-Q2,0.933088955
CZE,2014-Q3,1.184872392
CZE,2014-Q4,1.156034768
CZE,2015-Q1,1.888778224
CZE,2015-Q2,1.356823093
CZE,2015-Q3,1.212267996
CZE,2015-Q4,0.597201566
CZE,2016-Q1,0.152783568
CZE,2016-Q2,0.323063132
CZE,2016-Q3,0.906924805
CZE,2016-Q4,0.777597261
CZE,2017-Q1,1.634314428
CZE,2017-Q2,2.482083466
CZE,2017-Q3,0.844227998
CZE,2017-Q4,0.825720798
CZE,2018-Q1,0.518605423
CZE,2018-Q2,0.591257726
CZE,2018-Q3,0.732565624
CZE,2018-Q4,0.764833886
CZE,2019-Q1,0.871113308
CZE,2019-Q2,0.654904017
CZE,2019-Q3,0.697900552
CZE,2019-Q4,0.539508383
CZE,2020-Q1,-3.31490351
CZE,2020-Q2,-8.875702165
CZE,2020-Q3,7.0042707
CZE,2020-Q4,1.2294293
CZE,2021-Q1,-0.632487408
CZE,2021-Q2,1.435029494
CZE,2021-Q3,1.752628788
CZE,2021-Q4,0.832033599
CZE,2022-Q1,0.587319173
CZE,2022-Q2,0.152875174
CZE,2022-Q3,-0.225657498
CZE,2022-Q4,-0.391728159
CZE,2023-Q1,0.041874084
CZE,2023-Q2,0.140755896
POL,1995-Q2,1.865988382
POL,1995-Q3,2.838460234
POL,1995-Q4,1.209795705
POL,1996-Q1,2.124300164
POL,1996-Q2,2.019627722
POL,1996-Q3,1.084773899
POL,1996-Q4,-3.476244766
POL,1997-Q1,6.286989647
POL,1997-Q2,1.386437826
POL,1997-Q3,0.38391071
POL,1997-Q4,1.72481512
POL,1998-Q1,1.964189915
POL,1998-Q2,0.014038771
POL,1998-Q3,0.959667315
POL,1998-Q4,0.308432128
POL,1999-Q1,0.804491994
POL,1999-Q2,2.094611466
POL,1999-Q3,2.000763315
POL,1999-Q4,1.480659278
POL,2000-Q1,0.661094166
POL,2000-Q2,1.102590764
POL,2000-Q3,0.326862597
POL,2000-Q4,1.859534914
POL,2001-Q1,-0.372304468
POL,2001-Q2,-0.316909202
POL,2001-Q3,0.492107405
POL,2001-Q4,0.029050801
POL,2002-Q1,0.655182351
POL,2002-Q2,0.711801489
POL,2002-Q3,0.965385587
POL,2002-Q4,0.489394989
POL,2003-Q1,0.391525492
POL,2003-Q2,1.703727153
POL,2003-Q3,1.272740922
POL,2003-Q4,0.741662547
POL,2004-Q1,2.291213504
POL,2004-Q2,0.839455067
POL,2004-Q3,-0.074094263
POL,2004-Q4,1.033879653
POL,2005-Q1,0.722372517
POL,2005-Q2,0.438111027
POL,2005-Q3,1.90672766
POL,2005-Q4,1.753179576
POL,2006-Q1,1.521124201
POL,2006-Q2,2.32526989
POL,2006-Q3,1.611489413
POL,2006-Q4,-1.455298827
POL,2007-Q1,4.467024891
POL,2007-Q2,1.333968389
POL,2007-Q3,1.738792975
POL,2007-Q4,1.311975016
POL,2008-Q1,1.435146189
POL,2008-Q2,0.571698706
POL,2008-Q3,-0.002414728
POL,2008-Q4,0.135502433
POL,2009-Q1,1.448856762
POL,2009-Q2,0.207751219
POL,2009-Q3,0.711779746
POL,2009-Q4,1.54119782
POL,2010-Q1,-0.469699642
POL,2010-Q2,1.442285538
POL,2010-Q3,1.195115526
POL,2010-Q4,1.092974982
POL,2011-Q1,1.512524107
POL,2011-Q2,1.243240213
POL,2011-Q3,1.134260892
POL,2011-Q4,0.80905835
POL,2012-Q1,0.30583304
POL,2012-Q2,-0.185193639
POL,2012-Q3,0.051401625
POL,2012-Q4,-0.078387932
POL,2013-Q1,-0.166096708
POL,2013-Q2,0.775708853
POL,2013-Q3,0.739602395
POL,2013-Q4,0.560064573
POL,2014-Q1,1.281800293
POL,2014-Q2,1.111556105
POL,2014-Q3,0.795284942
POL,2014-Q4,0.835638747
POL,2015-Q1,1.633113499
POL,2015-Q2,0.553212637
POL,2015-Q3,1.342361265
POL,2015-Q4,0.81350294
POL,2016-Q1,-0.21648122
POL,2016-Q2,1.468018129
POL,2016-Q3,0.567771529
POL,2016-Q4,1.961256013
POL,2017-Q1,1.191335457
POL,2017-Q2,0.97223201
POL,2017-Q3,1.461919876
POL,2017-Q4,1.362597598
POL,2018-Q1,1.842958657
POL,2018-Q2,1.400014395
POL,2018-Q3,1.231238006
POL,2018-Q4,0.963459911
POL,2019-Q1,1.421640089
POL,2019-Q2,0.916171692
POL,2019-Q3,0.729556644
POL,2019-Q4,0.63968351
POL,2020-Q1,0.720183924
POL,2020-Q2,-9.150453519
POL,2020-Q3,6.754639959
POL,2020-Q4,0.143644705
POL,2021-Q1,2.334567158
POL,2021-Q2,2.486534402
POL,2021-Q3,2.175436056
POL,2021-Q4,1.882565123
POL,2022-Q1,3.239885247
POL,2022-Q2,-1.389859361
POL,2022-Q3,1.239116865
POL,2022-Q4,-2.01422082
POL,2023-Q1,1.595215292
POL,2023-Q2,-2.165208165
DEU,1995-Q1,-0.358340809
DEU,1995-Q2,0.732410881
DEU,1995-Q3,0.181767974
DEU,1995-Q4,0.038880099
DEU,1996-Q1,-0.819397651
DEU,1996-Q2,1.358419053
DEU,1996-Q3,0.335052057
DEU,1996-Q4,0.744923223
DEU,1997-Q1,-0.519538925
DEU,1997-Q2,1.294372857
DEU,1997-Q3,0.303642807
DEU,1997-Q4,0.756802353
DEU,1998-Q1,0.932589712
DEU,1998-Q2,-0.421677118
DEU,1998-Q3,0.473282397
DEU,1998-Q4,-0.409078755
DEU,1999-Q1,1.157632967
DEU,1999-Q2,0
DEU,1999-Q3,1.107426722
DEU,1999-Q4,0.827551167
DEU,2000-Q1,1.427354526
DEU,2000-Q2,0.809232285
DEU,2000-Q3,-0.04721868
DEU,2000-Q4,-0.295266703
DEU,2001-Q1,2.010776181
DEU,2001-Q2,-0.034834056
DEU,2001-Q3,-0.209084841
DEU,2001-Q4,-0.093124034
DEU,2002-Q1,-0.512639575
DEU,2002-Q2,0.433302142
DEU,2002-Q3,0.489740913
DEU,2002-Q4,-0.139242287
DEU,2003-Q1,-1.484464668
DEU,2003-Q2,0.106157035
DEU,2003-Q3,0.765876836
DEU,2003-Q4,0.280634874
DEU,2004-Q1,-0.174910188
DEU,2004-Q2,0.513958986
DEU,2004-Q3,-0.209174421
DEU,2004-Q4,-0.081519882
DEU,2005-Q1,-0.008768854
DEU,2005-Q2,0.536190341
DEU,2005-Q3,0.846375621
DEU,2005-Q4,0.482875613
DEU,2006-Q1,0.969620036
DEU,2006-Q2,1.711054282
DEU,2006-Q3,0.768713538
DEU,2006-Q4,1.514652417
DEU,2007-Q1,0.065337033
DEU,2007-Q2,0.848933291
DEU,2007-Q3,0.507234828
DEU,2007-Q4,0.644263557
DEU,2008-Q1,0.640137962
DEU,2008-Q2,-0.233221119
DEU,2008-Q3,-0.648182614
DEU,2008-Q4,-1.593587047
DEU,2009-Q1,-4.684265066
DEU,2009-Q2,0.159631645
DEU,2009-Q3,0.557833842
DEU,2009-Q4,0.735876428
DEU,2010-Q1,0.806426264
DEU,2010-Q2,2.251943078
DEU,2010-Q3,0.828610943
DEU,2010-Q4,0.810990036
DEU,2011-Q1,1.933482338
DEU,2011-Q2,0.094705475
DEU,2011-Q3,0.883100891
DEU,2011-Q4,-0.312636449
DEU,2012-Q1,0.219528258
DEU,2012-Q2,0.187751358
DEU,2012-Q3,0.291518152
DEU,2012-Q4,-0.467145226
DEU,2013-Q1,-0.451049252
DEU,2013-Q2,1.089573679
DEU,2013-Q3,0.549277699
DEU,2013-Q4,0.278296051
DEU,2014-Q1,0.979074597
DEU,2014-Q2,0.020357095
DEU,2014-Q3,0.478319929
DEU,2014-Q4,0.810296078
DEU,2015-Q1,-0.502359097
DEU,2015-Q2,0.777543933
DEU,2015-Q3,0.390775516
DEU,2015-Q4,0.449143656
DEU,2016-Q1,0.844595611
DEU,2016-Q2,0.482810043
DEU,2016-Q3,0.196111699
DEU,2016-Q4,0.381678693
DEU,2017-Q1,1.199188385
DEU,2017-Q2,0.924850119
DEU,2017-Q3,0.630016898
DEU,2017-Q4,0.948586581
DEU,2018-Q1,-0.603732229
DEU,2018-Q2,0.813006393
DEU,2018-Q3,-0.928358437
DEU,2018-Q4,0.861334935
DEU,2019-Q1,0.685087549
DEU,2019-Q2,-0.037282015
DEU,2019-Q3,-0.018652274
DEU,2019-Q4,0.298430417
DEU,2020-Q1,-1.766715965
DEU,2020-Q2,-9.219127614
DEU,2020-Q3,8.914608255
DEU,2020-Q4,0.784989704
DEU,2021-Q1,-1.272726481
DEU,2021-Q2,2.232064629
DEU,2021-Q3,0.668170777
DEU,2021-Q4,0.009349315
DEU,2022-Q1,1.002566571
DEU,2022-Q2,-0.129572944
DEU,2022-Q3,0.361414068
DEU,2022-Q4,-0.406272994
DEU,2023-Q1,-0.092721961
DEU,2023-Q2,0.018569699
IDN,1995-Q1,5.370421692
IDN,1995-Q2,2.037694754
IDN,1995-Q3,0.38897581
IDN,1995-Q4,1.369192634
IDN,1996-Q1,1.687402878
IDN,1996-Q2,3.216570103
IDN,1996-Q3,1.872110621
IDN,1996-Q4,3.246263562
IDN,1997-Q1,-1.251111353
IDN,1997-Q2,1.309338395
IDN,1997-Q3,1.871090663
IDN,1997-Q4,-0.513920728
IDN,1998-Q1,-7.357209728
IDN,1998-Q2,-7.838990038
IDN,1998-Q3,-1.114245198
IDN,1998-Q4,-2.792810871
IDN,1999-Q1,5.647681199
IDN,1999-Q2,-0.054982737
IDN,1999-Q3,0.273416965
IDN,1999-Q4,0.107211652
IDN,2000-Q1,3.147464302
IDN,2000-Q2,-0.574923718
IDN,2000-Q3,2.436406825
IDN,2000-Q4,2.875613082
IDN,2001-Q1,-0.712595937
IDN,2001-Q2,1.022894734
IDN,2001-Q3,0.020738765
IDN,2001-Q4,1.416301355
IDN,2002-Q1,1.219098583
IDN,2002-Q2,1.285428675
IDN,2002-Q3,1.283531345
IDN,2002-Q4,1.081071923
IDN,2003-Q1,1.305113264
IDN,2003-Q2,1.133864086
IDN,2003-Q3,1.047589655
IDN,2003-Q4,0.985596804
IDN,2004-Q1,1.174987671
IDN,2004-Q2,1.195908358
IDN,2004-Q3,1.216829969
IDN,2004-Q4,2.814066405
IDN,2005-Q1,0.811018021
IDN,2005-Q2,1.145210323
IDN,2005-Q3,1.101901968
IDN,2005-Q4,1.421164862
IDN,2006-Q1,1.321218929
IDN,2006-Q2,1.276789436
IDN,2006-Q3,1.611894739
IDN,2006-Q4,1.594383978
IDN,2007-Q1,1.62635968
IDN,2007-Q2,1.666702241
IDN,2007-Q3,1.576563345
IDN,2007-Q4,0.866016391
IDN,2008-Q1,2.173223214
IDN,2008-Q2,1.517996662
IDN,2008-Q3,1.380264545
IDN,2008-Q4,0.14841919
IDN,2009-Q1,1.356804164
IDN,2009-Q2,1.255314318
IDN,2009-Q3,1.552862165
IDN,2009-Q4,1.459556727
IDN,2010-Q1,1.636647289
IDN,2010-Q2,1.675705899
IDN,2010-Q3,1.496307906
IDN,2010-Q4,1.606116381
IDN,2011-Q1,1.448637022
IDN,2011-Q2,1.455161245
IDN,2011-Q3,1.511871287
IDN,2011-Q4,1.465587669
IDN,2012-Q1,1.520216553
IDN,2012-Q2,1.489245092
IDN,2012-Q3,1.397208294
IDN,2012-Q4,1.379117341
IDN,2013-Q1,1.40085146
IDN,2013-Q2,1.288238565
IDN,2013-Q3,1.314924109
IDN,2013-Q4,1.270048408
IDN,2014-Q1,1.180635113
IDN,2014-Q2,1.245696971
IDN,2014-Q3,1.168184957
IDN,2014-Q4,1.144014032
IDN,2015-Q1,1.224761806
IDN,2015-Q2,1.153320063
IDN,2015-Q3,1.243524185
IDN,2015-Q4,1.295535115
IDN,2016-Q1,1.200534341
IDN,2016-Q2,1.261882042
IDN,2016-Q3,1.223595888
IDN,2016-Q4,1.201519481
IDN,2017-Q1,1.257355755
IDN,2017-Q2,1.250930068
IDN,2017-Q3,1.262253772
IDN,2017-Q4,1.282061058
IDN,2018-Q1,1.283484965
IDN,2018-Q2,1.251291642
IDN,2018-Q3,1.267616595
IDN,2018-Q4,1.262840969
IDN,2019-Q1,1.235981561
IDN,2019-Q2,1.25622005
IDN,2019-Q3,1.190137506
IDN,2019-Q4,1.047896999
IDN,2020-Q1,-0.629673107
IDN,2020-Q2,-6.894140949
IDN,2020-Q3,3.276018514
IDN,2020-Q4,2.33595453
IDN,2021-Q1,1.04865409
IDN,2021-Q2,0.327923607
IDN,2021-Q3,0.039384162
IDN,2021-Q4,3.232849328
IDN,2022-Q1,1.02941538
IDN,2022-Q2,0.912726173
IDN,2022-Q3,0.820841638
IDN,2022-Q4,2.305179934
IDN,2023-Q1,0.820317422
IDN,2023-Q2,0.845518546
LUX,1995-Q1,1.175591279
LUX,1995-Q2,1.049264784
LUX,1995-Q3,1.039608695
LUX,1995-Q4,1.070725294
LUX,1996-Q1,1.186705089
LUX,1996-Q2,-7.017608955
LUX,1996-Q3,7.757616145
LUX,1996-Q4,1.347940445
LUX,1997-Q1,0.631238841
LUX,1997-Q2,1.210765539
LUX,1997-Q3,1.135210979
LUX,1997-Q4,1.120175665
LUX,1998-Q1,1.072219919
LUX,1998-Q2,3.511903992
LUX,1998-Q3,1.849443206
