LOCATION,TIME,QGDP,HHSAV,HHDI,ECT,EMP,CLIR
DEU,2020-01-31,-1.766715965,16.52359561,1.42,59.89491886,74.51979,1.91
DEU,2020-04-30,-9.219127614,16.52359561,-2.6,59.89491886,74.15417,1.98
DEU,2020-07-31,8.914608255,16.52359561,2.9,59.89491886,74.10112,1.9
DEU,2020-10-31,0.784989704,16.52359561,-0.18,59.89491886,74.65827,1.87
DEU,2021-01-31,-1.272726481,14.91621666,-1.05,58.41147096,74.51144,1.96
DEU,2021-04-30,2.232064629,14.91621666,1.13,58.41147096,75.2341,1.79
DEU,2021-07-31,0.668170777,14.91621666,-1.04,58.41147096,76.20226,1.78
DEU,2021-10-31,0.009349315,14.91621666,0.72,58.41147096,76.39577,1.65
DEU,2022-01-31,1.002566571,11.14215257,-0.4,57.54886273,76.58981,1.77
DEU,2022-04-30,-0.129572944,11.14215257,-0.03,57.54886273,76.87248,1.77
DEU,2022-07-31,0.361414068,11.14215257,0.24,57.54886273,76.90623,1.87
DEU,2022-10-31,-0.406272994,11.14215257,-0.95,57.54886273,77.20851,3.04
DEU,2023-01-31,-0.092721961,,-0.42,,77.29102,4.72
DEU,2023-04-30,0.018569699,,0.53,,77.50276,5.49
PRT,1995-01-31,0.174836529,7.552201291,,53.10466656,,
PRT,1995-04-30,1.179121107,7.552201291,,53.10466656,,
PRT,1995-07-31,0.433832717,7.552201291,,53.10466656,,
PRT,1995-10-31,0.677522441,7.552201291,,53.10466656,,
PRT,1996-01-31,0.78990095,6.43319595,,54.00808455,,
PRT,1996-04-30,1.199491897,6.43319595,,54.00808455,,
PRT,1996-07-31,1.356809474,6.43319595,,54.00808455,,
PRT,1996-10-31,0.282339693,6.43319595,,54.00808455,,
PRT,1997-01-31,1.644745127,6.165819747,,53.96829421,,
PRT,1997-04-30,0.908618014,6.165819747,,53.96829421,,
PRT,1997-07-31,1.300962327,6.165819747,,53.96829421,,
PRT,1997-10-31,0.672324286,6.165819747,,53.96829421,,
PRT,1998-01-31,1.447666569,7.625016726,,54.55008766,66.53934,
PRT,1998-04-30,1.535719128,7.625016726,,54.55008766,66.93438,
PRT,1998-07-31,1.108503881,7.625016726,,54.55008766,66.79893,
PRT,1998-10-31,0.753210152,7.625016726,,54.55008766,67.12978,
PRT,1999-01-31,1.32919639,7.183703456,,54.76555901,67.3469,
PRT,1999-04-30,0.52210511,7.183703456,,54.76555901,67.31715,
PRT,1999-07-31,0.980398873,7.183703456,,54.76555901,67.60715,
PRT,1999-10-31,0.57433716,7.183703456,,54.76555901,67.77253,
PRT,2000-01-31,2.225468585,6.083531635,,54.94086156,68.13086,
PRT,2000-04-30,-0.528487831,6.083531635,,54.94086156,68.14333,
PRT,2000-07-31,1.464864525,6.083531635,,54.94086156,68.50874,
PRT,2000-10-31,0.669401591,6.083531635,,54.94086156,68.72691,
PRT,2001-01-31,-0.312683656,6.383318162,,54.9083208,68.96098,
PRT,2001-04-30,0.967446145,6.383318162,,54.9083208,68.8167,
PRT,2001-07-31,0.146341395,6.383318162,,54.9083208,68.97389,
PRT,2001-10-31,1.399039679,6.383318162,,54.9083208,69.19976,
PRT,2002-01-31,0.177808538,6.21946348,,54.86009712,69.18144,
PRT,2002-04-30,-0.463985813,6.21946348,,54.86009712,68.98397,
PRT,2002-07-31,-0.453600128,6.21946348,,54.86009712,68.88342,
PRT,2002-10-31,-0.746441208,6.21946348,,54.86009712,68.18814,
PRT,2003-01-31,0.105061371,5.611221721,,54.66985949,68.29013,
PRT,2003-04-30,-0.888761522,5.611221721,,54.66985949,67.95918,
PRT,2003-07-31,0.887370155,5.611221721,,54.66985949,67.91685,
PRT,2003-10-31,0.377797496,5.611221721,,54.66985949,67.81767,
PRT,2004-01-31,0.902894616,4.071028495,,54.34815574,67.76858,
PRT,2004-04-30,0.57209479,4.071028495,,54.34815574,67.60622,
PRT,2004-07-31,0.039396612,4.071028495,,54.34815574,67.5101,
PRT,2004-10-31,-0.295723234,4.071028495,,54.34815574,67.62835,
PRT,2005-01-31,0.769012778,2.764203711,,55.11953224,67.32996,
PRT,2005-04-30,0.368647118,2.764203711,,55.11953224,67.28195,
PRT,2005-07-31,-0.471937283,2.764203711,,55.11953224,67.28088,
PRT,2005-10-31,0.13303494,2.764203711,,55.11953224,67.34006,
PRT,2006-01-31,0.817392645,0.835053618,,54.25900827,67.55726,
PRT,2006-04-30,0.96512188,0.835053618,,54.25900827,67.759,
PRT,2006-07-31,-0.112732238,0.835053618,,54.25900827,67.78779,
PRT,2006-10-31,0.711999077,0.835053618,,54.25900827,67.4277,
PRT,2007-01-31,1.052270567,-0.399222918,,53.27421678,67.39532,
PRT,2007-04-30,0.443121174,-0.399222918,-2.25,53.27421678,67.32216,
PRT,2007-07-31,0.205999342,-0.399222918,1.25,53.27421678,67.82754,
PRT,2007-10-31,1.118249303,-0.399222918,-4.02,53.27421678,67.89227,
PRT,2008-01-31,0.007673184,-0.86949069,3.65,53.58469453,68.08667,
PRT,2008-04-30,-0.492606075,-0.86949069,-1.39,53.58469453,68.2988,
PRT,2008-07-31,-0.082530827,-0.86949069,5.55,53.58469453,67.96066,
PRT,2008-10-31,-1.291756647,-0.86949069,-4.58,53.58469453,67.71345,
PRT,2009-01-31,-2.516670472,4.067742593,0.51,53.78143177,63.75174,
PRT,2009-04-30,0.089438207,4.067742593,5.12,53.78143177,63.21877,
PRT,2009-07-31,0.882224183,4.067742593,-2.73,53.78143177,62.42868,
PRT,2009-10-31,0.047782666,4.067742593,3.04,53.78143177,62.49657,
PRT,2010-01-31,0.823018427,1.572311444,-2.87,53.70406186,62.60534,
PRT,2010-04-30,0.552428604,1.572311444,1.79,53.70406186,62.22227,
PRT,2010-07-31,0.083833036,1.572311444,-1.38,53.70406186,62.06606,
PRT,2010-10-31,-0.194037196,1.572311444,-0.61,53.70406186,62.10364,
PRT,2011-01-31,-0.660768312,0.60741232,-1.53,52.93891243,62.52331,
PRT,2011-04-30,-0.428915528,0.60741232,-0.49,52.93891243,62.29124,
PRT,2011-07-31,-0.780836238,0.60741232,-1.43,52.93891243,61.62607,
PRT,2011-10-31,-1.478454706,0.60741232,-1.17,52.93891243,60.89074,
PRT,2012-01-31,-0.545801608,2.068462638,-2.06,51.15885271,60.25154,
PRT,2012-04-30,-1.347954513,2.068462638,-1.15,51.15885271,59.79077,
PRT,2012-07-31,-1.129418955,2.068462638,0.64,51.15885271,59.03515,
PRT,2012-10-31,-1.580457377,2.068462638,0.87,51.15885271,58.2624,
PRT,2013-01-31,0.416147358,1.645299125,-0.54,50.87179442,58.12187,
PRT,2013-04-30,0.75837044,1.645299125,0.27,50.87179442,58.06473,
PRT,2013-07-31,-0.139296447,1.645299125,-1.15,50.87179442,59.04686,
PRT,2013-10-31,1.094967331,1.645299125,-3.47,50.87179442,60.03458,
PRT,2014-01-31,-0.641839267,-1.417590323,2.19,50.5182186,60.22845,
PRT,2014-04-30,0.332717028,-1.417590323,-0.19,50.5182186,60.83828,
PRT,2014-07-31,0.094687166,-1.417590323,2.48,50.5182186,61.8431,
PRT,2014-10-31,0.808968919,-1.417590323,-0.14,50.5182186,61.91985,
PRT,2015-01-31,0.644836282,-1.191869389,1.59,50.094318,61.93634,
PRT,2015-04-30,0.29763901,-1.191869389,-0.64,50.094318,62.85041,
PRT,2015-07-31,0.113767651,-1.191869389,0.39,50.094318,62.9734,
PRT,2015-10-31,0.479259937,-1.191869389,2.18,50.094318,63.30644,
PRT,2016-01-31,0.466787525,-1.305544646,0.53,50.13382866,63.44228,
PRT,2016-04-30,0.299561897,-1.305544646,-1.2,50.13382866,63.85613,
PRT,2016-07-31,1.17409239,-1.305544646,3.97,50.13382866,64.64271,
PRT,2016-10-31,0.931975429,-1.305544646,-0.78,50.13382866,64.9754,
PRT,2017-01-31,1.170816047,-2.241421702,-0.97,50.75228193,65.75986,
PRT,2017-04-30,0.505247849,-2.241421702,1.46,50.75228193,66.53544,
PRT,2017-07-31,0.69498999,-2.241421702,-0.05,50.75228193,67.46686,
PRT,2017-10-31,0.825446682,-2.241421702,2.57,50.75228193,68.10129,
PRT,2018-01-31,0.727368109,-2.466641337,-0.24,51.63420591,68.47909,
PRT,2018-04-30,0.779536523,-2.466641337,0.22,51.63420591,68.91619,
PRT,2018-07-31,0.525723942,-2.466641337,0.99,51.63420591,69.29612,
PRT,2018-10-31,0.608994992,-2.466641337,0.85,51.63420591,69.39384,
PRT,2019-01-31,0.882987755,-2.170807117,0.9,52.33441544,69.61426,
PRT,2019-04-30,0.571006817,-2.170807117,1.49,52.33441544,69.7673,
PRT,2019-07-31,0.451880731,-2.170807117,0.79,52.33441544,70.15088,
PRT,2019-10-31,0.820784598,-2.170807117,0.38,52.33441544,69.85361,
PRT,2020-01-31,-4.355487705,2.098257089,-1.78,55.57288679,69.57381,
PRT,2020-04-30,-15.11949696,2.098257089,-4.18,55.57288679,67.43667,
PRT,2020-07-31,14.58800122,2.098257089,4.24,55.57288679,68.11121,
PRT,2020-10-31,0.370563245,2.098257089,0.03,55.57288679,68.94842,
PRT,2021-01-31,-2.559961929,0.361874039,1.42,55.64640053,68.63157,
PRT,2021-04-30,4.42617467,0.361874039,0.77,55.64640053,70.0582,
PRT,2021-07-31,2.802834928,0.361874039,0.35,55.64640053,70.86558,
PRT,2021-10-31,1.927325071,0.361874039,-0.09,55.64640053,70.95547,
PRT,2022-01-31,2.259761981,-4.760155473,1.84,53.7813932,71.68093,
PRT,2022-04-30,0.193761238,-4.760155473,-2.08,53.7813932,71.5518,
PRT,2022-07-31,0.33288726,-4.760155473,-1.56,53.7813932,71.89954,
PRT,2022-10-31,0.347702949,-4.760155473,3.41,53.7813932,71.66492,
PRT,2023-01-31,1.645374344,,-1.24,,71.81673,
PRT,2023-04-30,6.7012e-05,,1.53,,72.38449,
AUT,1995-01-31,0.836180191,14.65099484,,56.70105955,,
AUT,1995-04-30,0.424044226,14.65099484,,56.70105955,,
AUT,1995-07-31,0.226812689,14.65099484,,56.70105955,,
AUT,1995-10-31,0.344772176,14.65099484,,56.70105955,,
AUT,1996-01-31,0.767891434,11.9397096,,55.86960415,,
AUT,1996-04-30,0.748199168,11.9397096,,55.86960415,,
AUT,1996-07-31,0.34590093,11.9397096,,55.86960415,,
AUT,1996-10-31,0.160631183,11.9397096,,55.86960415,,
AUT,1997-01-31,0.613498412,10.4232015,,55.19951216,,
AUT,1997-04-30,0.283759519,10.4232015,,55.19951216,,
AUT,1997-07-31,1.245072278,10.4232015,,55.19951216,,
AUT,1997-10-31,0.9950422,10.4232015,,55.19951216,,
AUT,1998-01-31,0.83176362,10.34552056,,54.9913726,,
AUT,1998-04-30,1.001073686,10.34552056,,54.9913726,,
AUT,1998-07-31,0.72992939,10.34552056,,54.9913726,,
AUT,1998-10-31,0.366841053,10.34552056,,54.9913726,,
AUT,1999-01-31,0.639978196,11.88362999,,55.1032298,68.6656,
AUT,1999-04-30,1.316375318,11.88362999,,55.1032298,68.58568,
AUT,1999-07-31,1.671785719,11.88362999,,55.1032298,68.56554,
AUT,1999-10-31,0.28796536,11.88362999,,55.1032298,68.35089,
AUT,2000-01-31,0.910031889,10.63236201,,54.21681469,68.46355,
AUT,2000-04-30,0.792131473,10.63236201,,54.21681469,68.51994,
AUT,2000-07-31,0.560824708,10.63236201,,54.21681469,68.42101,
AUT,2000-10-31,1.295619478,10.63236201,,54.21681469,68.4961,
AUT,2001-01-31,-0.230664729,9.022111553,,53.57705075,68.31284,
AUT,2001-04-30,-0.092923349,9.022111553,,53.57705075,68.44992,
AUT,2001-07-31,0.051711121,9.022111553,,53.57705075,68.33821,
AUT,2001-10-31,0.366955505,9.022111553,,53.57705075,68.45759,
AUT,2002-01-31,1.000997118,9.400174641,,53.15623126,68.70898,
AUT,2002-04-30,0.527228162,9.400174641,,53.15623126,68.72655,
AUT,2002-07-31,0.228933894,9.400174641,,53.15623126,68.64375,
AUT,2002-10-31,-0.351684305,9.400174641,,53.15623126,68.86227,
AUT,2003-01-31,0.681866782,9.648129255,,53.0710671,69.0119,
AUT,2003-04-30,0.185622774,9.648129255,,53.0710671,69.04374,
AUT,2003-07-31,0.261490324,9.648129255,,53.0710671,68.86893,
AUT,2003-10-31,0.143855714,9.648129255,,53.0710671,68.81342,
AUT,2004-01-31,0.981911124,9.524268305,,52.18016261,66.34579,
AUT,2004-04-30,0.782853676,9.524268305,,52.18016261,66.40423,
AUT,2004-07-31,1.163385162,9.524268305,,52.18016261,66.54659,
AUT,2004-10-31,0.316281605,9.524268305,,52.18016261,66.71136,
AUT,2005-01-31,-0.176533921,11.1363954,,51.52669826,67.06626,
AUT,2005-04-30,1.270129407,11.1363954,,51.52669826,67.2053,
AUT,2005-07-31,0.689208951,11.1363954,,51.52669826,67.59825,
AUT,2005-10-31,0.872912199,11.1363954,,51.52669826,67.69161,
AUT,2006-01-31,1.168917241,11.61963643,,51.03334709,67.91628,
AUT,2006-04-30,0.176036336,11.61963643,,51.03334709,68.42107,
AUT,2006-07-31,1.334569462,11.61963643,,51.03334709,68.88259,
AUT,2006-10-31,0.862349337,11.61963643,,51.03334709,69.00742,
AUT,2007-01-31,1.138139499,12.41237573,,50.53664629,69.51543,
AUT,2007-04-30,1.010178091,12.41237573,0.68,50.53664629,69.64874,
AUT,2007-07-31,0.324591408,12.41237573,1.09,50.53664629,70.18504,
AUT,2007-10-31,0.837789243,12.41237573,-1.13,50.53664629,70.16466,
AUT,2008-01-31,0.833724484,12.35452908,2.92,51.41655893,70.80128,
AUT,2008-04-30,0.791155341,12.35452908,-2.32,51.41655893,70.9827,
AUT,2008-07-31,-0.646530202,12.35452908,-0.95,51.41655893,70.60652,
AUT,2008-10-31,-2.266577113,12.35452908,0.93,51.41655893,70.79346,
AUT,2009-01-31,-1.773983547,11.39857513,0.92,53.06174672,70.54135,
AUT,2009-04-30,-0.795344861,11.39857513,-0.13,53.06174672,70.44932,
AUT,2009-07-31,0.388757736,11.39857513,-1.3,53.06174672,70.14803,
AUT,2009-10-31,0.667441617,11.39857513,-1.29,53.06174672,70.21733,
AUT,2010-01-31,-0.467146692,9.591830791,0.51,52.6784742,70.50711,
AUT,2010-04-30,1.293082871,9.591830791,-0.05,52.6784742,70.69022,
AUT,2010-07-31,0.983113677,9.591830791,0.29,52.6784742,70.80428,2.77
AUT,2010-10-31,1.144436782,9.591830791,-0.33,52.6784742,71.10541,2.92
AUT,2011-01-31,0.779035253,7.881232569,-0.34,52.21276465,70.90159,2.87
AUT,2011-04-30,0.421477291,7.881232569,-1.26,52.21276465,71.19506,3.13
AUT,2011-07-31,0.507073331,7.881232569,0.99,52.21276465,71.32048,3.35
AUT,2011-10-31,-0.042522844,7.881232569,1.48,52.21276465,70.95557,3.32
AUT,2012-01-31,0.855144332,8.862548009,0.65,53.01544644,71.18024,3.28
AUT,2012-04-30,-0.419837819,8.862548009,0.12,53.01544644,71.63821,3.06
AUT,2012-07-31,-0.212258225,8.862548009,-1.05,53.01544644,71.41616,2.84
AUT,2012-10-31,-0.094758513,8.862548009,-2.12,53.01544644,71.38358,2.64
AUT,2013-01-31,-0.078858342,7.113217781,0.35,53.53300911,71.22814,2.58
AUT,2013-04-30,0.004440428,7.113217781,-1.18,53.53300911,71.81448,2.83
AUT,2013-07-31,0.49244424,7.113217781,-0.1,53.53300911,71.48583,2.72
AUT,2013-10-31,0.386059537,7.113217781,0.58,53.53300911,71.12582,2.74
AUT,2014-01-31,-0.214167356,7.296401932,0.29,53.42288436,70.95378,2.71
AUT,2014-04-30,0.613609787,7.296401932,-1.56,53.42288436,71.44523,2.79
AUT,2014-07-31,-0.073472305,7.296401932,1.53,53.42288436,70.93137,2.74
AUT,2014-10-31,0.204843801,7.296401932,0.15,53.42288436,71.00055,2.56
AUT,2015-01-31,0.183044514,6.736664891,-0.76,53.3032037,71.02225,2.44
AUT,2015-04-30,0.188436593,6.736664891,-1.02,53.3032037,71.05194,2.24
AUT,2015-07-31,0.638005933,6.736664891,0.65,53.3032037,71.13703,2.12
AUT,2015-10-31,0.20864465,6.736664891,-1.36,53.3032037,71.22098,2.17
AUT,2016-01-31,0.784121063,7.820431629,2.46,53.32495675,71.2272,2.04
AUT,2016-04-30,0.248776883,7.820431629,-1.11,53.32495675,71.571,2.27
AUT,2016-07-31,0.502421988,7.820431629,-0.1,53.32495675,71.65311,2.24
AUT,2016-10-31,0.956384669,7.820431629,2.5,53.32495675,71.71709,2.27
AUT,2017-01-31,0.287257217,7.517432082,-1.4,53.45388112,71.74374,2.19
AUT,2017-04-30,0.687658069,7.517432082,1.93,53.45388112,72.37178,2.06
AUT,2017-07-31,0.656487647,7.517432082,-1.08,53.45388112,72.0016,2.0
AUT,2017-10-31,0.570819579,7.517432082,0.32,53.45388112,72.53575,1.9
AUT,2018-01-31,0.78052012,7.734904969,0.71,53.77419202,72.68904,2.0
AUT,2018-04-30,0.216987036,7.734904969,0.56,53.77419202,73.25127,2.0
AUT,2018-07-31,0.446908683,7.734904969,-0.48,53.77419202,72.99327,1.96
AUT,2018-10-31,1.169137491,7.734904969,-0.89,53.77419202,73.11971,2.24
AUT,2019-01-31,0.57262323,7.886217631,1.77,54.33389743,73.42854,2.21
AUT,2019-04-30,-0.456952342,7.886217631,-1.22,54.33389743,73.70921,2.21
AUT,2019-07-31,0.482948832,7.886217631,0.21,54.33389743,73.38256,2.26
AUT,2019-10-31,-0.561703069,7.886217631,0.78,54.33389743,73.68296,2.21
AUT,2020-01-31,-2.249664375,13.23182118,-4.3,56.26421124,73.19289,2.26
AUT,2020-04-30,-11.51336382,13.23182118,-2.94,56.26421124,70.19971,2.05
AUT,2020-07-31,11.30697925,13.23182118,6.3,56.26421124,71.82483,2.08
AUT,2020-10-31,-1.919588358,13.23182118,0.89,56.26421124,71.69104,2.13
AUT,2021-01-31,-0.933102311,11.17077219,-2.46,55.62614915,71.2905,2.09
AUT,2021-04-30,4.064522133,11.17077219,0.05,55.62614915,71.8619,2.04
AUT,2021-07-31,4.123792217,11.17077219,3.31,55.62614915,73.04892,2.2
AUT,2021-10-31,-1.041493084,11.17077219,-1.72,55.62614915,73.40121,2.12
AUT,2022-01-31,1.28681213,9.24805463,0.7,54.21459516,73.94791,2.1
AUT,2022-04-30,2.099626631,9.24805463,-0.84,54.21459516,74.37878,2.14
AUT,2022-07-31,-0.442632112,9.24805463,7.06,54.21459516,73.80271,2.26
AUT,2022-10-31,-0.21099224,9.24805463,-6.99,54.21459516,73.93375,3.39
AUT,2023-01-31,0.409851839,,1.7,,73.93195,4.39
AUT,2023-04-30,-0.688413725,,-2.85,,74.39931,5.29
IRL,1995-01-31,6.000089411,5.504679253,,48.46363564,,
IRL,1995-04-30,1.220821663,5.504679253,,48.46363564,,
IRL,1995-07-31,0.716895511,5.504679253,,48.46363564,,
IRL,1995-10-31,1.561441761,5.504679253,,48.46363564,,
IRL,1996-01-31,4.17733404,4.966449939,,48.75550676,,
IRL,1996-04-30,1.366890406,4.966449939,,48.75550676,,
IRL,1996-07-31,-0.945921091,4.966449939,,48.75550676,,
IRL,1996-10-31,1.404759821,4.966449939,,48.75550676,,
IRL,1997-01-31,5.288600828,4.395745181,,47.01972551,,
IRL,1997-04-30,3.711123471,4.395745181,,47.01972551,,
IRL,1997-07-31,1.284926928,4.395745181,,47.01972551,,
IRL,1997-10-31,1.936297555,4.395745181,,47.01972551,,
IRL,1998-01-31,2.976589235,4.613527517,,45.00647605,,
IRL,1998-04-30,2.01529014,4.613527517,,45.00647605,,
IRL,1998-07-31,3.65810815,4.613527517,,45.00647605,,
IRL,1998-10-31,-2.463318168,4.613527517,,45.00647605,,
IRL,1999-01-31,6.287434313,0.872070192,,44.59338149,,
IRL,1999-04-30,0.770835124,0.872070192,,44.59338149,63.08013,
IRL,1999-07-31,3.928181686,0.872070192,,44.59338149,63.77315,
IRL,1999-10-31,2.264044596,0.872070192,,44.59338149,64.18932,
IRL,2000-01-31,1.081429859,-2.837678881,,43.34429046,64.62188,
IRL,2000-04-30,2.753633421,-2.837678881,,43.34429046,65.12254,
IRL,2000-07-31,2.154780523,-2.837678881,,43.34429046,65.43256,
IRL,2000-10-31,0.589400921,-2.837678881,,43.34429046,65.54397,
IRL,2001-01-31,1.634699071,2.028218938,,43.09639346,65.73882,
IRL,2001-04-30,1.910164202,2.028218938,,43.09639346,65.72372,
IRL,2001-07-31,-0.367474068,2.028218938,,43.09639346,66.00138,
IRL,2001-10-31,1.928934854,2.028218938,,43.09639346,65.83277,
IRL,2002-01-31,1.472953614,0.364491531,,41.62676165,65.62794,
IRL,2002-04-30,1.400350939,0.364491531,,41.62676165,65.59035,
IRL,2002-07-31,1.779068959,0.364491531,,41.62676165,65.34321,
IRL,2002-10-31,1.663897314,0.364491531,,41.62676165,65.26238,
IRL,2003-01-31,-0.664098666,1.310365101,,42.38580667,65.29475,
IRL,2003-04-30,0.903910531,1.310365101,,42.38580667,65.49341,
IRL,2003-07-31,0.375493822,1.310365101,,42.38580667,65.40244,
IRL,2003-10-31,5.78414322,1.310365101,,42.38580667,65.8063,
IRL,2004-01-31,-0.762163696,1.909471491,,43.21772348,66.04763,
IRL,2004-04-30,2.934076407,1.909471491,,43.21772348,65.96355,
IRL,2004-07-31,-1.044357566,1.909471491,,43.21772348,66.28184,
IRL,2004-10-31,3.037749248,1.909471491,,43.21772348,66.81186,
IRL,2005-01-31,1.245070182,2.60099386,,44.24743589,67.18142,
IRL,2005-04-30,2.583027639,2.60099386,,44.24743589,67.51587,
IRL,2005-07-31,-1.302243855,2.60099386,,44.24743589,67.89343,
IRL,2005-10-31,3.799904216,2.60099386,,44.24743589,67.99429,
IRL,2006-01-31,1.065521707,0.70398901,,44.80623574,68.48476,
IRL,2006-04-30,0.736944358,0.70398901,,44.80623574,68.45834,
IRL,2006-07-31,0.970501515,0.70398901,,44.80623574,68.71059,
IRL,2006-10-31,0.802688827,0.70398901,,44.80623574,69.00396,
IRL,2007-01-31,4.932975554,0.379543178,,45.57234173,71.805,
IRL,2007-04-30,-1.019572904,0.379543178,0.41,45.57234173,71.81419,
IRL,2007-07-31,-2.329073076,0.379543178,1.84,45.57234173,71.83748,
IRL,2007-10-31,3.831683831,0.379543178,-1.36,45.57234173,71.50362,
IRL,2008-01-31,-2.883953145,6.095430377,2.76,48.89635176,71.05537,
IRL,2008-04-30,-2.047908389,6.095430377,1.65,48.89635176,70.32677,
IRL,2008-07-31,-0.251314136,6.095430377,-0.34,48.89635176,69.35559,
IRL,2008-10-31,-4.765665028,6.095430377,-2.33,48.89635176,67.93954,
IRL,2009-01-31,-0.235068538,11.20329774,3.09,48.83740801,65.19081,
IRL,2009-04-30,-0.348042376,11.20329774,-1.64,48.83740801,63.97783,
IRL,2009-07-31,-0.281509915,11.20329774,-0.03,48.83740801,63.03942,
IRL,2009-10-31,-2.384108491,11.20329774,-2.84,48.83740801,62.27362,
IRL,2010-01-31,2.727949984,9.820721378,0.96,45.72147764,61.50585,
IRL,2010-04-30,-0.025833113,9.820721378,-0.14,45.72147764,61.30645,
IRL,2010-07-31,0.822486392,9.820721378,-0.41,45.72147764,60.831,
IRL,2010-10-31,-0.224474094,9.820721378,-2.11,45.72147764,60.17923,
IRL,2011-01-31,0.473861405,5.01187042,-2.8,44.15126803,60.02628,
IRL,2011-04-30,1.589733567,5.01187042,-1.88,44.15126803,60.39533,
IRL,2011-07-31,-1.499196143,5.01187042,-0.77,44.15126803,59.69411,
IRL,2011-10-31,0.226655945,5.01187042,2.61,44.15126803,59.94861,
IRL,2012-01-31,-1.12430121,6.807067214,0.2,43.75089485,59.72059,
IRL,2012-04-30,2.883788226,6.807067214,-2.1,43.75089485,59.90338,
IRL,2012-07-31,-1.854767506,6.807067214,2.23,43.75089485,59.93327,
IRL,2012-10-31,0.100501521,6.807067214,0.35,43.75089485,60.11055,
IRL,2013-01-31,-1.057954069,4.568489106,-2.86,42.80872198,60.85677,
IRL,2013-04-30,2.446144537,4.568489106,0.15,42.80872198,61.6268,
IRL,2013-07-31,2.981181595,4.568489106,-0.48,42.80872198,62.05389,
IRL,2013-10-31,-1.282657391,4.568489106,2.06,42.80872198,62.34809,
IRL,2014-01-31,4.377043698,2.366059794,-1.61,40.78068731,62.4936,
IRL,2014-04-30,2.930083597,2.366059794,-0.84,40.78068731,62.79903,
IRL,2014-07-31,0.828373017,2.366059794,0.09,40.78068731,63.32302,
IRL,2014-10-31,0.1893837,2.366059794,2.47,40.78068731,63.83099,
IRL,2015-01-31,21.38402717,3.314877708,0.75,31.63673607,64.05653,
IRL,2015-04-30,-2.89301596,3.314877708,1.4,31.63673607,64.70453,
IRL,2015-07-31,2.576782985,3.314877708,-0.59,31.63673607,64.84489,
IRL,2015-10-31,1.137161222,3.314877708,-0.65,31.63673607,65.23349,
IRL,2016-01-31,-2.523943093,2.442951681,2.29,32.93814675,65.49715,
IRL,2016-04-30,0.948244554,2.442951681,0.68,32.93814675,66.4556,
IRL,2016-07-31,0.128181402,2.442951681,1.93,32.93814675,66.74232,
IRL,2016-10-31,10.89968985,2.442951681,-1.4,32.93814675,66.90611,
IRL,2017-01-31,-2.55712058,5.582127779,2.6,32.04617448,67.23549,
IRL,2017-04-30,0.742014421,5.582127779,0.19,32.04617448,67.55309,
IRL,2017-07-31,5.075103567,5.582127779,1.88,32.04617448,67.54195,5.3
IRL,2017-10-31,4.188309208,5.582127779,-0.5,32.04617448,67.98686,5.01
IRL,2018-01-31,0.721387874,4.783210149,-0.83,30.59531432,67.99808,5.24
IRL,2018-04-30,1.790052729,4.783210149,1.31,30.59531432,68.60141,5.31
IRL,2018-07-31,0.346284507,4.783210149,0.72,30.59531432,68.62791,5.42
IRL,2018-10-31,1.506245129,4.783210149,0.72,30.59531432,68.77986,5.39
IRL,2019-01-31,1.400933134,5.728853847,0.36,30.22791927,69.37405,5.18
IRL,2019-04-30,1.785625874,5.728853847,0.9,30.22791927,69.49886,5.25
IRL,2019-07-31,1.134119491,5.728853847,0.29,30.22791927,69.22227,5.11
IRL,2019-10-31,1.576110269,5.728853847,1.12,30.22791927,69.57236,5.72
IRL,2020-01-31,3.405152044,21.61064583,4.95,28.44380671,69.6517,5.94
IRL,2020-04-30,-5.606062241,21.61064583,0.99,28.44380671,63.98517,5.23
IRL,2020-07-31,11.91481835,21.61064583,-4.62,28.44380671,66.1331,4.81
IRL,2020-10-31,-4.816807231,21.61064583,1.43,28.44380671,66.49258,4.47
IRL,2021-01-31,11.4919942,20.2338628,0.9,27.22590027,66.07146,4.1
IRL,2021-04-30,2.487425528,20.2338628,1.35,27.22590027,69.13724,4.21
IRL,2021-07-31,2.553438147,20.2338628,0.96,27.22590027,71.5956,4.21
IRL,2021-10-31,-2.536951676,20.2338628,-3.2,27.22590027,72.58836,4.47
IRL,2022-01-31,6.821539532,,0.09,25.29130619,73.1803,4.02
IRL,2022-04-30,2.179174274,,1.59,25.29130619,73.71295,4.19
IRL,2022-07-31,2.363202506,,-1.07,25.29130619,72.81447,4.52
IRL,2022-10-31,-0.861391496,,-2.76,25.29130619,73.08205,5.51
IRL,2023-01-31,-2.630073578,,0.35,,73.84921,5.71
IRL,2023-04-30,0.464275515,,0.74,,74.33183,6.08
SWE,1995-01-31,1.282601084,4.868004542,,49.70672492,,
SWE,1995-04-30,0.468345563,4.868004542,,49.70672492,,
SWE,1995-07-31,0.322331198,4.868004542,,49.70672492,,
SWE,1995-10-31,1.177013172,4.868004542,,49.70672492,,
SWE,1996-01-31,0.653780665,2.762309754,,51.09121944,,
SWE,1996-04-30,-0.796622271,2.762309754,,51.09121944,,
SWE,1996-07-31,0.331889213,2.762309754,,51.09121944,,
SWE,1996-10-31,0.827105119,2.762309754,,51.09121944,,
SWE,1997-01-31,0.927919672,-1.077739516,,50.92570043,,
