LOCATION,TIME,QGDP,HHSAV,HHDI,ECT,EMP,CLIR,TERMTRADE,SHPRICE,EER,RPP,MORT
USA,10/31/03,1.154045728,5.570731599,,57.56998819,71.10416,11.97,99.72568158,56.6192,91.47,99.612325,5.919285714
USA,1/31/04,0.572916486,5.133317398,,57.14984135,71.17931,11.97,98.66290209,61.81828,89.636667,113.758725,5.5975
USA,4/30/04,0.778738758,5.133317398,,57.14984135,71.14005,11.88,98.66290209,60.96649,91.733333,113.758725,6.106153846
USA,7/31/04,0.941247225,5.133317398,,57.14984135,71.24058,11.8,98.66290209,60.41148,90.966667,113.758725,5.894285714
USA,10/31/04,1.022027369,5.133317398,,57.14984135,71.29576,12.02,98.66290209,64.57414,87.533333,113.758725,5.736153846
USA,1/31/05,1.110882508,2.965590307,,56.31766083,71.26665,11.84,96.40615799,67.3415,86.443333,131.83985,5.768461538
USA,4/30/05,0.486604478,2.965590307,,56.31766083,71.48653,12.01,96.40615799,66.85601,87.523333,131.83985,5.708461538
USA,7/31/05,0.78562198,2.965590307,,56.31766083,71.71336,12.05,96.40615799,70.07876,87.783333,131.83985,5.763846154
USA,10/31/05,0.567928238,2.965590307,,56.31766083,71.62611,12.22,96.40615799,71.04178,88.52,131.83985,6.226153846
USA,1/31/06,1.34866612,3.722051239,,56.3078706,71.76883,11.95,95.77128042,75.60726,87.326667,139.4127,6.246923077
USA,4/30/06,0.245583731,3.722051239,,56.3078706,71.88818,12.18,95.77128042,77.04652,86.07,139.4127,6.602307692
USA,7/31/06,0.150456188,3.722051239,,56.3078706,72.05154,12.58,95.77128042,77.3959,85.64,139.4127,6.56
USA,10/31/06,0.843711696,3.722051239,,56.3078706,72.24934,12.4,95.77128042,83.04213,85.13,139.4127,6.243846154
USA,1/31/07,0.293598861,3.491976042,,56.52948875,72.04437,12.49,96.03494349,86.17699,84.923333,131.297525,6.214615385
USA,4/30/07,0.63843453,3.491976042,0.15,56.52948875,71.7421,12.32,96.03494349,91.38494,82.926667,131.297525,6.358461538
USA,7/31/07,0.602306657,3.491976042,-0.09,56.52948875,71.66605,12.53,96.03494349,91.14911,81.43,131.297525,6.551538462
USA,10/31/07,0.609644003,3.491976042,-0.14,56.52948875,71.6369,12.51,96.03494349,92.70738,78.546667,131.297525,6.224615385
USA,1/31/08,-0.407429474,4.769546698,0.28,56.63068542,71.50635,12.16,91.35807361,84.2466,76.99,112.28905,5.872307692
USA,4/30/08,0.572295345,4.769546698,1.87,56.63068542,71.25231,11.43,91.35807361,86.14906,75.6,112.28905,6.086923077
USA,7/31/08,-0.526892902,4.769546698,-2.14,56.63068542,70.73247,11.14,91.35807361,77.11359,76.983333,112.28905,6.322307692
USA,10/31/08,-2.183097148,4.769546698,1.08,56.63068542,69.96708,11.48,91.35807361,53.64395,85.316667,112.28905,5.841428571
USA,1/31/09,-1.165722531,6.074201388,-0.29,55.45407859,68.65289,11.44,96.61696749,47.7175,87.563333,101.393975,5.06
USA,4/30/09,-0.169238139,6.074201388,0.4,55.45407859,67.89716,11.05,96.61696749,53.53225,84.32,101.393975,5.012307692
USA,7/31/09,0.361929991,6.074201388,-1.45,55.45407859,67.30384,11.25,96.61696749,60.63835,81.566667,101.393975,5.162307692
USA,10/31/09,1.06796195,6.074201388,-0.07,55.45407859,66.56477,10.89,96.61696749,66.32294,79.49,101.393975,4.922142857
USA,1/31/10,0.500053481,6.466189782,0.39,54.56021087,66.72894,11.2,95.22528493,67.3168,80.316667,100,4.995833333
USA,4/30/10,0.967704639,6.466189782,1.45,54.56021087,66.79053,10.83,95.22528493,66.72086,81.696667,100,4.922307692
USA,7/31/10,0.77314415,6.466189782,0.35,54.56021087,66.72531,11,95.22528493,65.13765,80.763333,100,4.447142857
USA,10/31/10,0.519595159,6.466189782,0.18,54.56021087,66.44377,10.71,95.22528493,71.58693,78.09,100,4.436153846
USA,1/31/11,-0.240916068,7.005762538,0.84,54.6920749,66.6543,10.94,94.06325908,77.23933,77.066667,97.2533,4.846923077
USA,4/30/11,0.678050751,7.005762538,-0.38,54.6920749,66.49495,10.98,94.06325908,78.02744,75.076667,97.2533,4.650769231
USA,7/31/11,-0.038767163,7.005762538,0.33,54.6920749,66.58437,11.37,94.06325908,70.99938,75.58,97.2533,4.291538462
USA,10/31/11,1.121678183,7.005762538,0.02,54.6920749,66.78328,10.8,94.06325908,68.65376,78.556667,97.2533,4.002307692
USA,1/31/12,0.817922845,8.853394452,1.32,54.68583143,66.96033,10.36,94.51751056,74.80493,78.053333,101.846825,3.922307692
USA,4/30/12,0.455859987,8.853394452,0.5,54.68583143,67.03594,10.89,94.51751056,72.76023,79.43,101.846825,3.794615385
USA,7/31/12,0.174882978,8.853394452,-0.91,54.68583143,67.12069,10.94,94.51751056,75.08566,79.373333,101.846825,3.553846154
USA,10/31/12,0.109838067,8.853394452,2.51,54.68583143,67.36121,10.37,94.51751056,77.37923,78.21,101.846825,3.359230769
USA,1/31/13,0.867789548,6.31511564,-3.94,54.47850526,67.22652,10.64,95.90766423,83.31729,78.683333,111.861775,3.496923077
USA,4/30/13,0.13938522,6.31511564,0.65,54.47850526,67.32445,10.12,95.90766423,86.59168,79.486667,111.861775,3.672307692
USA,7/31/13,0.791653411,6.31511564,0.21,54.47850526,67.45781,10.34,95.90766423,89.18593,80.296667,111.861775,4.44
USA,10/31/13,0.711171002,6.31511564,0,54.47850526,67.37549,10.13,95.90766423,93.96948,79.826667,111.861775,4.293076923
USA,1/31/14,-0.350109737,7.284935359,0.97,54.76892241,67.77213,10.22,96.69345301,96.29462,80.92,118.9162,4.364615385
USA,4/30/14,1.284128907,7.284935359,1.03,54.76892241,68.03933,10.09,96.69345301,100.1053,80.546667,118.9162,4.227692308
USA,7/31/14,1.164961644,7.284935359,0.72,54.76892241,68.2266,9.62,96.69345301,102.2646,81.246667,118.9162,4.135384615
USA,10/31/14,0.448993402,7.284935359,1.13,54.76892241,68.52819,10.73,96.69345301,100.5696,84.856667,118.9162,3.963571429
USA,1/31/15,0.813313626,7.781935091,1.19,55.34406031,68.50365,10.47,100,101.7028,89.746667,125.210525,3.716666667
USA,4/30/15,0.580001432,7.781935091,0.08,55.34406031,68.72249,9.85,100,103.8063,90.323333,125.210525,3.819230769
USA,7/31/15,0.323372673,7.781935091,0.34,55.34406031,68.68228,9.69,100,97.8527,93.25,125.210525,3.954615385
USA,10/31/15,0.146234347,7.781935091,0.36,55.34406031,68.89592,9.8,100,96.63821,94.736667,125.210525,3.897857143
USA,1/31/16,0.589179869,7.220444068,0.68,55.34628307,69.24448,9.66,101.4655857,90.54796,96.693333,131.9205,3.738461538
USA,4/30/16,0.302388807,7.220444068,-0.3,55.34628307,69.22059,10.03,101.4655857,97.06623,94.37,131.9205,3.589230769
USA,7/31/16,0.601115379,7.220444068,0.36,55.34628307,69.36547,9.65,101.4655857,100.4258,95.2,131.9205,3.446153846
USA,10/31/16,0.496888796,7.220444068,0.46,55.34628307,69.51654,9.64,101.4655857,100.9166,98.513333,131.9205,3.842307692
USA,1/31/17,0.429663114,7.504951488,0.88,55.56692122,69.79129,9.45,101.8708546,106.5986,99.283333,139.64,4.173076923
USA,4/30/17,0.503792981,7.504951488,0.91,55.56692122,70.06439,10.05,101.8708546,108.5295,96.91,139.64,3.98
USA,7/31/17,0.827488715,7.504951488,0.53,55.56692122,70.26738,10.13,101.8708546,111.6664,93.513333,139.64,3.883846154
USA,10/31/17,1.005660086,7.504951488,0.39,55.56692122,70.28224,9.76,101.8708546,116.8752,94.273333,139.64,3.922307692
USA,1/31/18,0.692653861,7.82418552,0.93,55.48669856,70.49175,10.57,102.51374,120.6047,91.553333,147.388575,4.282307692
USA,4/30/18,0.697342921,7.82418552,0.76,55.48669856,70.66767,10.22,102.51374,118.1016,93.643333,147.388575,4.544615385
USA,7/31/18,0.722035914,7.82418552,0.84,55.48669856,70.73279,10.31,102.51374,121.0241,96.593333,147.388575,4.566923077
USA,10/31/18,0.181783198,7.82418552,0.82,55.48669856,70.97482,10.08,102.51374,113.901,98.316667,147.388575,4.784615385
USA,1/31/19,0.54271061,9.133134073,1.09,55.65811481,71.04366,10.65,103.6778315,115.5575,97.076667,153.195025,4.373846154
USA,4/30/19,0.67300894,9.133134073,-0.22,55.65811481,71.17416,10.36,103.6778315,119.9513,97.89,153.195025,4.010769231
USA,7/31/19,0.889966473,9.133134073,0.53,55.65811481,71.46662,10.63,103.6778315,121.1577,98.906667,153.195025,3.658461538
USA,10/31/19,0.443046894,9.133134073,0.43,55.65811481,71.71152,10.07,103.6778315,125.2528,98.896667,153.195025,3.7
USA,1/31/20,-1.175154201,17.49035854,0.67,57.02389941,71.371,10.21,103.3967518,120.0189,99.853333,163.465675,3.521538462
USA,4/30/20,-8.484336154,17.49035854,9.99,57.02389941,62.39488,9.63,103.3967518,106.8753,103.62,163.465675,3.239230769
USA,7/31/20,7.854483117,17.49035854,-3.34,57.02389941,66.38037,9.5,103.3967518,118.4926,99.846667,163.465675,2.952307692
USA,10/31/20,0.963213279,17.49035854,-1.82,57.02389941,67.88529,9.26,103.3967518,128.1044,96.68,163.465675,2.760714286
USA,1/31/21,1.542791999,12.36290392,11.41,55.80902113,68.39278,9.65,107.3485371,142.0478,95.263333,188.91315,2.875833333
USA,4/30/21,1.707015905,12.36290392,-7.57,55.80902113,68.90335,9.46,107.3485371,153.0035,94.993333,188.91315,3.003846154
USA,7/31/21,0.656694491,12.36290392,-1.28,55.80902113,69.75758,9.58,107.3485371,155.5046,96.156667,188.91315,2.872142857
USA,10/31/21,1.69569402,12.36290392,-1.37,55.80902113,70.55584,9.39,107.3485371,158.0451,97.606667,188.91315,3.079230769
USA,1/31/22,-0.410338185,,-2.35,,70.97579,9.09,,155.4432,98.153333,214.36645,3.822307692
USA,4/30/22,-0.144633973,,-0.42,,71.27409,9.39,,145.9139,101.383333,214.36645,5.266153846
USA,7/31/22,0.801155209,,0.57,,71.39587,8.73,,138.9465,105.456667,214.36645,5.623076923
USA,10/31/22,0.637397896,,0.14,,71.39834,10.16,,139.0872,106.796667,214.36645,6.664615385
USA,1/31/23,0.496811816,,2.29,,71.78157,11.21,,145.4639,102.766667,,6.372307692
USA,4/30/23,0.511306154,,0.49,,71.9695,11.48,,144.4937,102.64,,6.510769231
BEL,1/31/95,-0.055348257,15.781683,,56.13114174,,,106.2247223,28.38951,94.75,42.9643,
BEL,4/30/95,0.42061728,15.781683,,56.13114174,,,106.2247223,29.84561,96.86,42.9643,
BEL,7/31/95,0.599565735,15.781683,,56.13114174,,,106.2247223,30.8045,95.84,42.9643,
BEL,10/31/95,0.206090819,15.781683,,56.13114174,,,106.2247223,31.21736,96.546667,42.9643,
BEL,1/31/96,-0.201498034,13.94139968,,56.51581321,,,105.435023,34.36485,95.683333,43.89445,
BEL,4/30/96,0.701793472,13.94139968,,56.51581321,,,105.435023,35.79431,94.243333,43.89445,
BEL,7/31/96,0.46045354,13.94139968,,56.51581321,,,105.435023,36.19385,94.686667,43.89445,
BEL,10/31/96,0.78868044,13.94139968,,56.51581321,,,105.435023,38.65768,93.57,43.89445,
BEL,1/31/97,1.002376205,13.24442216,,56.25850194,,,105.0942247,43.84282,91.613333,44.94705,
BEL,4/30/97,1.546782044,13.24442216,,56.25850194,,,105.0942247,47.82933,90.776667,44.94705,
BEL,7/31/97,0.881444397,13.24442216,,56.25850194,,,105.0942247,51.27869,89.493333,44.94705,
BEL,10/31/97,0.556978064,13.24442216,,56.25850194,,,105.0942247,50.90135,91.183333,44.94705,
BEL,1/31/98,0.259883446,12.43700265,,56.15971016,,,105.6588335,58.4926,91.34,47.8042,
BEL,4/30/98,0.332521666,12.43700265,,56.15971016,,,105.6588335,70.24351,92.023333,47.8042,
BEL,7/31/98,0.292275574,12.43700265,,56.15971016,,,105.6588335,73.01365,93.35,47.8042,
BEL,10/31/98,0.223771857,12.43700265,,56.15971016,,,105.6588335,67.12266,94.846667,47.8042,
BEL,1/31/99,1.04496599,12.68316954,,56.88120035,59.19458,,104.6776652,75.01579,93.87,51.200525,
BEL,4/30/99,1.368173585,12.68316954,,56.88120035,59.02541,,104.6776652,70.69188,92.25,51.200525,
BEL,7/31/99,1.452361037,12.68316954,,56.88120035,59.5428,,104.6776652,66.35021,91.903333,51.200525,
BEL,10/31/99,1.18423025,12.68316954,,56.88120035,59.48914,,104.6776652,65.79974,91.32,51.200525,
BEL,1/31/00,0.711111111,11.45003139,,56.23329691,60.0768,,102.8661218,60.48864,89.856667,53.9803,
BEL,4/30/00,0.719574385,11.45003139,,56.23329691,60.99867,,102.8661218,61.08762,88.696667,53.9803,
BEL,7/31/00,0.463712377,11.45003139,,56.23329691,60.83659,,102.8661218,64.71764,88.216667,53.9803,
BEL,10/31/00,0.977660399,11.45003139,,56.23329691,60.2291,,102.8661218,64.4504,87.566667,53.9803,
BEL,1/31/01,0.056388046,12.87305817,,57.30878084,60.34664,,102.9284333,61.41266,89.886667,56.5893,
BEL,4/30/01,0.017986043,12.87305817,,57.30878084,59.82,,102.9284333,59.47123,88.906667,56.5893,
BEL,7/31/01,-0.190617769,12.87305817,,57.30878084,60.11423,,102.9284333,58.62438,89.63,56.5893,
BEL,10/31/01,-0.09969491,12.87305817,,57.30878084,59.48209,,102.9284333,56.13896,89.99,56.5893,
BEL,1/31/02,0.859674646,12.45279195,,58.05707949,59.79707,,103.5837824,58.55307,89.64,60.2112,
BEL,4/30/02,0.855923515,12.45279195,,58.05707949,59.79333,,103.5837824,58.82457,90.72,60.2112,
BEL,7/31/02,0.535435677,12.45279195,,58.05707949,60.0922,,103.5837824,48.26602,92.34,60.2112,
BEL,10/31/02,0.373866936,12.45279195,,58.05707949,59.86895,,103.5837824,44.25417,92.83,60.2112,
BEL,1/31/03,-0.263543192,11.76971001,,57.43876302,59.31549,,103.2971467,40.06771,94.733333,64.360475,5.09
BEL,4/30/03,0.213740458,11.76971001,,57.43876302,59.45819,,103.2971467,43.05544,96.093333,64.360475,4.67
BEL,7/31/03,0.408990765,11.76971001,,57.43876302,59.36152,,103.2971467,46.22688,95.696667,64.360475,4.4
BEL,10/31/03,0.695603459,11.76971001,,57.43876302,60.22667,,103.2971467,48.82846,96.656667,64.360475,4.3
BEL,1/31/04,1.498661289,10.48160732,,56.20286401,60.07957,,102.4542672,54.45946,97.566667,69.9512,4.38
BEL,4/30/04,0.961516501,10.48160732,,56.20286401,60.58495,,102.4542672,55.99917,96.683333,69.9512,4.22
BEL,7/31/04,0.872053567,10.48160732,,56.20286401,60.1418,,102.4542672,57.91289,97.07,69.9512,4.12
BEL,10/31/04,0.356570198,10.48160732,,56.20286401,60.51474,,102.4542672,65.12083,98.196667,69.9512,4.12
BEL,1/31/05,0.526251103,10.18473571,,55.62479613,61.20214,,101.7387856,71.10033,98.063333,78.85875,3.88
BEL,4/30/05,0.599075268,10.18473571,,55.62479613,61.13789,,101.7387856,72.65408,97.113333,78.85875,3.76
BEL,7/31/05,0.395532035,10.18473571,,55.62479613,61.00241,,101.7387856,77.0946,96.413333,78.85875,3.56
BEL,10/31/05,0.767038264,10.18473571,,55.62479613,60.95309,,101.7387856,81.11511,95.95,78.85875,3.52
BEL,1/31/06,0.614857043,10.85632649,,55.64849084,60.52936,,101.0185082,91.3294,95.96,86.558625,3.65
BEL,4/30/06,0.354937099,10.85632649,,55.64849084,60.60076,,101.0185082,90.28528,97.006667,86.558625,3.89
BEL,7/31/06,0.880418794,10.85632649,,55.64849084,61.02234,,101.0185082,92.39529,97.353333,86.558625,4.15
BEL,10/31/06,1.135413316,10.85632649,,55.64849084,61.78792,,101.0185082,100.7007,97.326667,86.558625,4.37
BEL,1/31/07,1.417379597,11.23807433,,55.48328723,61.82721,,101.1747449,106.4441,97.546667,93.301075,4.43
BEL,4/30/07,0.456797608,11.23807433,,55.48328723,61.79429,,101.1747449,111.5188,97.953333,93.301075,4.52
BEL,7/31/07,0.77208828,11.23807433,,55.48328723,62.02352,,101.1747449,105.1879,98.18,93.301075,4.71
BEL,10/31/07,0.405803087,11.23807433,,55.48328723,62.53598,,101.1747449,102.5507,99.18,93.301075,5.01
BEL,1/31/08,0.431929904,11.88596584,,57.20934825,62.72627,,98.53140401,92.11768,100.003333,97.41615,5.01
BEL,4/30/08,0.063486862,11.88596584,,57.20934825,62.27111,,98.53140401,91.9336,101.136667,97.41615,4.88
BEL,7/31/08,-0.584322554,11.88596584,,57.20934825,62.43763,,98.53140401,74.95177,100.26,97.41615,5.09
BEL,10/31/08,-2.168833441,11.88596584,,57.20934825,62.16187,,98.53140401,51.76197,98.75,97.41615,5.43
BEL,1/31/09,-0.97325393,12.1672895,,58.44874362,61.95055,,101.5059775,46.66784,99.916667,96.959225,4.74
BEL,4/30/09,0.047812829,12.1672895,,58.44874362,61.57531,,101.5059775,50.04076,100.363333,96.959225,4.31
BEL,7/31/09,1.263779444,12.1672895,,58.44874362,61.24948,,101.5059775,56.85844,100.946667,96.959225,4.2
BEL,10/31/09,0.802290461,12.1672895,,58.44874362,61.63769,,101.5059775,62.44934,101.516667,96.959225,4.04
BEL,1/31/10,0.518118543,9.25756708,,56.94860751,62.04634,,99.7413952,63.60386,99.41,100,3.93
BEL,4/30/10,0.985354241,9.25756708,,56.94860751,61.55378,,99.7413952,63.40856,96.903333,100,3.68
BEL,7/31/10,0.417149241,9.25756708,,56.94860751,61.86898,,99.7413952,64.00669,96.786667,100,3.45
BEL,10/31/10,0.505236083,9.25756708,,56.94860751,62.57756,,99.7413952,67.41561,97.713333,100,3.45
BEL,1/31/11,0.481369771,8.349677754,,57.47248968,61.41132,2.75,98.30814003,67.80389,97.67,104.0172,3.59
BEL,4/30/11,0.207189998,8.349677754,,57.47248968,62.57045,3.02,98.30814003,66.69592,99.01,104.0172,3.81
BEL,7/31/11,0.286440473,8.349677754,,57.47248968,61.58015,3.09,98.30814003,58.35507,98.52,104.0172,3.99
BEL,10/31/11,0.29165661,8.349677754,,57.47248968,62.12311,2.99,98.30814003,56.29779,97.96,104.0172,3.81
BEL,1/31/12,0.214596578,7.86810855,,57.90326909,61.70138,2.74,98.31981353,60.85084,96.593333,106.342625,3.88
BEL,4/30/12,-0.00100064,7.86810855,,57.90326909,61.90487,2.48,98.31981353,60.52809,96.216667,106.342625,3.79
BEL,7/31/12,0.243158053,7.86810855,,57.90326909,61.96707,2.27,98.31981353,67.2486,95.28,106.342625,3.53
BEL,10/31/12,-0.045918265,7.86810855,,57.90326909,61.81831,2.38,98.31981353,68.05343,96.313333,106.342625,3.46
BEL,1/31/13,-0.274637479,6.579136425,,58.01254015,61.49181,2.12,98.68077373,69.97444,97.393333,107.59375,3.41
BEL,4/30/13,0.583834884,6.579136425,,58.01254015,62.13394,2.14,98.68077373,71.5664,97.503333,107.59375,3.41
BEL,7/31/13,0.309637595,6.579136425,,58.01254015,62.13242,2.21,98.68077373,75.2079,98.596667,107.59375,3.4
BEL,10/31/13,0.218360116,6.579136425,,58.01254015,61.4353,2.26,98.68077373,80.82544,99.4,107.59375,3.54
BEL,1/31/14,0.429826386,6.405556126,,57.18559752,61.74064,2.36,99.01199793,83.70992,100.043333,107.00085,3.57
BEL,4/30/14,0.265272916,6.405556126,,57.18559752,62.06428,2.42,99.01199793,89.49949,99.826667,107.00085,3.4
BEL,7/31/14,0.690442001,6.405556126,,57.18559752,61.78819,2.24,99.01199793,89.4046,98.713333,107.00085,3.14
BEL,10/31/14,0.522583418,6.405556126,,57.18559752,62.01436,1.97,99.01199793,88.73895,97.883333,107.00085,2.86
BEL,1/31/15,0.519866681,5.526058377,,55.75328367,62.17054,1.92,100,98.47987,95.19,108.7932,2.69
BEL,4/30/15,0.671848114,5.526058377,,55.75328367,61.52732,1.94,100,103.4893,94.256667,108.7932,2.5
BEL,7/31/15,0.191087084,5.526058377,,55.75328367,61.85969,1.95,100,98.32216,95.463333,108.7932,2.45
BEL,10/31/15,0.416906268,5.526058377,,55.75328367,61.62839,1.91,100,99.70867,95.403333,108.7932,2.47
BEL,1/31/16,0.057265569,5.44057453,,55.15493863,61.7994,1.92,100.8490183,92.96574,96.493333,111.665375,2.4
BEL,4/30/16,0.549434826,5.44057453,,55.15493863,62.10813,1.87,100.8490183,95.1797,96.733333,111.665375,2.15
BEL,7/31/16,0.175503505,5.44057453,,55.15493863,61.98391,1.86,100.8490183,96.42699,96.716667,111.665375,2.03
BEL,10/31/16,0.513277018,5.44057453,,55.15493863,63.27509,1.83,100.8490183,96.35705,96.366667,111.665375,2
BEL,1/31/17,0.651981383,5.366834636,,55.2144991,62.36855,1.81,100.3489543,99.3045,95.863333,115.726075,2.03
BEL,4/30/17,0.241505195,5.366834636,,55.2144991,62.99173,1.79,100.3489543,103.0387,96.453333,115.726075,2.13
BEL,7/31/17,-0.06443299,5.366834636,,55.2144991,63.23503,1.8,100.3489543,100.5247,98.383333,115.726075,2.13
BEL,10/31/17,0.801726796,5.366834636,,55.2144991,63.95924,1.79,100.3489543,103.1866,98.636667,115.726075,2.07
BEL,1/31/18,0.372646625,4.661473999,,55.21364171,64.08044,1.79,99.57534936,100.4264,99.343333,119.038825,2
BEL,4/30/18,0.452534656,4.661473999,,55.21364171,63.92128,1.75,99.57534936,98.93918,99.15,119.038825,1.98
BEL,7/31/18,0.390736331,4.661473999,,55.21364171,64.85996,1.76,99.57534936,98.29098,99.633333,119.038825,1.9
BEL,10/31/18,0.977159917,4.661473999,,55.21364171,65.02241,1.75,99.57534936,88.54966,99.253333,119.038825,1.82
BEL,1/31/19,0.273895575,5.53656675,,54.90439487,64.68071,1.74,100.3202364,89.41293,98.666667,123.7849,1.89
BEL,4/30/19,0.553530566,5.53656675,,54.90439487,65.73598,1.73,100.3202364,92.47002,98.58,123.7849,1.84
BEL,7/31/19,0.727681583,5.53656675,,54.90439487,65.64047,1.73,100.3202364,93.55869,98.496667,123.7849,1.79
BEL,10/31/19,0.595620803,5.53656675,,54.90439487,65.10603,1.71,100.3202364,95.29726,98.2,123.7849,1.69
BEL,1/31/20,-2.89034274,14.05192345,,55.68236518,65.19974,1.68,100.9524835,86.19547,98.373333,129.0233,1.69
BEL,4/30/20,-11.39814434,14.05192345,,55.68236518,64.01067,1.68,100.9524835,71.25291,99.46,129.0233,1.66
BEL,7/31/20,11.75639147,14.05192345,,55.68236518,64.51317,1.66,100.9524835,75.63686,100.956667,129.0233,1.53
BEL,10/31/20,-0.487440109,14.05192345,,55.68236518,64.01466,1.66,100.9524835,78.41792,101.206667,129.0233,1.48
BEL,1/31/21,1.424953383,10.45686409,,53.95317071,63.67085,1.72,99.67429207,85.27314,101.016667,138.229925,1.46
BEL,4/30/21,1.76805788,10.45686409,,53.95317071,65.1045,1.71,99.67429207,91.53018,101.096667,138.229925,1.43
BEL,7/31/21,2.346713164,10.45686409,,53.95317071,66.27142,1.72,99.67429207,92.99113,100.566667,138.229925,1.45
BEL,10/31/21,0.575202199,10.45686409,,53.95317071,66.06574,1.71,99.67429207,96.92123,100.023333,138.229925,1.48
BEL,1/31/22,0.616443141,5.7538594,,53.87040782,66.5118,1.71,96.01810254,97.77557,99.916667,145.992325,1.48
BEL,4/30/22,0.533696652,5.7538594,,53.87040782,66.16142,1.68,96.01810254,93.34019,98.883333,145.992325,1.65
BEL,7/31/22,0.314202108,5.7538594,,53.87040782,66.8001,1.82,96.01810254,88.80946,97.98,145.992325,2.16
BEL,10/31/22,0.055071292,5.7538594,,53.87040782,66.66911,2.83,96.01810254,92.26852,99.07,145.992325,2.72
BEL,1/31/23,0.370666598,,,,66.78615,3.89,,98.61327,100.32,,3.15
BEL,4/30/23,0.155087912,,,,66.15978,4.79,,97.12535,101.186667,,3.46
POL,4/30/95,1.865988382,,,45.20176632,,,101.9040172,15.56009,125.673333,,
POL,7/31/95,2.838460234,,,45.20176632,,,101.9040172,16.58915,124.9,,
POL,10/31/95,1.209795705,,,45.20176632,,,101.9040172,15.34462,122.273333,,
POL,1/31/96,2.124300164,,,46.74490647,,,99.30714418,19.89947,121.97,,
POL,4/30/96,2.019627722,,,46.74490647,,,99.30714418,24.01948,118.756667,,
POL,7/31/96,1.084773899,,,46.74490647,,,99.30714418,25.96195,114.67,,
POL,10/31/96,-3.476244766,,,46.74490647,,,99.30714418,27.22306,112.016667,,
POL,1/31/97,6.286989647,,,47.91711863,,,97.86324563,32.23452,111.78,,
POL,4/30/97,1.386437826,,,47.91711863,,,97.86324563,31.04692,108.85,,
POL,7/31/97,0.38391071,,,47.91711863,,,97.86324563,31.625,104.296667,,
POL,10/31/97,1.72481512,,,47.91711863,,,97.86324563,29.35398,102.313333,,
POL,1/31/98,1.964189915,,,48.04527055,,,99.84532608,30.85271,105.763333,,
POL,4/30/98,0.014038771,,,48.04527055,,,99.84532608,31.70312,106.813333,,
POL,7/31/98,0.959667315,,,48.04527055,,,99.84532608,27.9367,103.386667,,
POL,10/31/98,0.308432128,,,48.04527055,,,99.84532608,23.82034,102.18,,
POL,1/31/99,0.804491994,9.946498988,,48.05577419,,,98.63517721,26.71097,98.8,,
POL,4/30/99,2.094611466,9.946498988,,48.05577419,,,98.63517721,30.06499,98.363333,,
POL,7/31/99,2.000763315,9.946498988,,48.05577419,,,98.63517721,31.89435,98.436667,,
POL,10/31/99,1.480659278,9.946498988,,48.05577419,,,98.63517721,29.9518,94.14,,
POL,1/31/00,0.661094166,10.15317673,,46.35643558,55.40475,,92.66061583,40.22374,99.4,,
POL,4/30/00,1.102590764,10.15317673,,46.35643558,55.13938,,92.66061583,37.86824,97.813333,,
POL,7/31/00,0.326862597,10.15317673,,46.35643558,54.82799,,92.66061583,35.89092,100.1,,
POL,10/31/00,1.859534914,10.15317673,,46.35643558,54.60408,,92.66061583,31.89255,101.056667,,
POL,1/31/01,-0.372304468,11.65555406,,47.24582949,54.17782,,92.6759912,31.12156,107.19,,
POL,4/30/01,-0.316909202,11.65555406,,47.24582949,53.60994,,92.6759912,28.71764,115.18,,
POL,7/31/01,0.492107405,11.65555406,,47.24582949,53.16905,,92.6759912,24.50015,107.43,,
POL,10/31/01,0.029050801,11.65555406,,47.24582949,52.49646,,92.6759912,26.124,110.726667,,
POL,1/31/02,0.655182351,8.270141778,,45.45261707,52.04525,,92.02481056,29.49613,111.13,,
POL,4/30/02,0.711801489,8.270141778,,45.45261707,51.63474,,92.02481056,29.14695,109.096667,,
POL,7/31/02,0.965385587,8.270141778,,45.45261707,51.23455,,92.02481056,25.39087,100.856667,,
POL,10/31/02,0.489394989,8.270141778,,45.45261707,51.05988,,92.02481056,26.92519,103.516667,,
POL,1/31/03,0.391525492,7.302361979,,44.39865655,51.05812,,91.59265652,27.00009,100.526667,,
POL,4/30/03,1.703727153,7.302361979,,44.39865655,51.2817,,91.59265652,28.6286,97.896667,,
POL,7/31/03,1.272740922,7.302361979,,44.39865655,51.16547,,91.59265652,36.48597,96.163333,,
POL,10/31/03,0.741662547,7.302361979,,44.39865655,51.23969,,91.59265652,39.07829,92.776667,,
POL,1/31/04,2.291213504,2.779565736,,41.82145549,51.40385,,94.50096087,43.93711,90.54,,
POL,4/30/04,0.839455067,2.779565736,,41.82145549,51.47269,,94.50096087,45.79675,91.453333,,
POL,7/31/04,-0.074094263,2.779565736,,41.82145549,51.62759,,94.50096087,46.38705,97.28,,
POL,10/31/04,1.033879653,2.779565736,,41.82145549,52.11121,,94.50096087,49.02393,102.44,,
POL,1/31/05,0.722372517,2.12530014,,41.89506044,52.37425,,95.6774979,51.40833,107.366667,,
POL,4/30/05,0.438111027,2.12530014,,41.89506044,52.42052,,95.6774979,51.5751,103.706667,,
POL,7/31/05,1.90672766,2.12530014,,41.89506044,53.00558,,95.6774979,59.58395,105.773333,,
POL,10/31/05,1.753179576,2.12530014,,41.89506044,53.3204,,95.6774979,64.39719,108.123333,,
